[-3.33625057 -2.26759108  7.75691188],"Aruco, [8]"
x,y,z
[-3.29261485 -2.31439635  7.75853511],"Aruco, [8]"
x,y,z
[-3.14514378 -2.59501211  8.02234659],n-fold
[-3.40528389 -2.56601119  8.24774763],"Aruco, [8]"
x,y,z
x,y,z
[-2.94186642 -2.65546198  8.16815954],n-fold
[-3.23424106 -2.67420441  8.47432404],"Aruco, [8]"
x,y,z
[-2.90285207 -2.66064753  8.22881428],n-fold
[-3.17077194 -2.66504001  8.46477169],"Aruco, [8]"
x,y,z
[-2.82924418 -2.66054346  8.215887  ],n-fold
[-3.04362323 -2.62710162  8.30188092],"Aruco, [8]"
x,y,z
[-2.76902555 -2.66414066  8.22129816],n-fold
[-3.01819878 -2.66530737  8.40061644],"Aruco, [8]"
x,y,z
[-2.69479254 -2.65756416  8.22416737],n-fold
[-2.95099409 -2.67141209  8.42469962],"Aruco, [8]"
x,y,z
[-2.66096766 -2.64921958  8.24605024],n-fold
[-2.95131727 -2.6961617   8.54587648],"Aruco, [8]"
x,y,z
[-2.65620541 -2.63934616  8.27234754],n-fold
[-2.93609027 -2.67997171  8.53736077],"Aruco, [8]"
x,y,z
[-2.65560735 -2.63876833  8.27052148],n-fold
[-2.9257076  -2.67250694  8.5113404 ],"Aruco, [8]"
x,y,z
[-2.62547714 -2.62216246  8.28004515],n-fold
[-2.90944454 -2.6746735   8.55687823],"Aruco, [8]"
x,y,z
[-2.62061855 -2.62835475  8.29420642],n-fold
[-2.89464772 -2.6749006   8.53831402],"Aruco, [8]"
x,y,z
[-2.60343809 -2.6288704   8.32752777],n-fold
[-2.94313927 -2.7385572   8.76422504],"Aruco, [8]"
x,y,z
[-2.5689937  -2.61783387  8.3078973 ],n-fold
[-2.87816697 -2.70395289  8.6636184 ],"Aruco, [8]"
x,y,z
[-2.55664824 -2.61146544  8.30385139],n-fold
[-2.72042575 -2.56295316  8.21884709],"Aruco, [8]"
x,y,z
[-2.52404452 -2.59087689  8.30345825],n-fold
[-2.79987337 -2.65440651  8.55862139],"Aruco, [8]"
x,y,z
[-2.51874567 -2.58916017  8.3188739 ],n-fold
[-2.73866492 -2.60081903  8.39912915],"Aruco, [8]"
x,y,z
[-2.50577903 -2.58007967  8.31779716],n-fold
[-2.77173496 -2.63822871  8.54215092],"Aruco, [8]"
x,y,z
[-2.48482305 -2.56228558  8.30677296],n-fold
[-2.71552756 -2.58971577  8.42241877],"Aruco, [8]"
x,y,z
[-2.5133286  -2.59209591  8.30591142],n-fold
[-2.83007181 -2.71234283  8.68381969],"Aruco, [8]"
x,y,z
[-2.66758718 -2.59137297  8.34815734],"Aruco, [8]"
x,y,z
[-2.4049102  -2.54880703  8.30306451],n-fold
[-2.61983696 -2.57235708  8.36739997],"Aruco, [8]"
x,y,z
[-2.41317217 -2.48664799  8.2790291 ],n-fold
[-2.71275845 -2.59422349  8.61244028],"Aruco, [8]"
x,y,z
[-2.52864331 -2.43474299  8.13023266],"Aruco, [8]"
x,y,z
[-2.36169924 -2.45567534  8.29015888],n-fold
[-2.62189306 -2.53190997  8.50738621],"Aruco, [8]"
x,y,z
[-2.32341449 -2.43612528  8.26612841],n-fold
[-2.61805532 -2.54770649  8.59416044],"Aruco, [8]"
x,y,z
[-2.29367618 -2.41723634  8.25937387],n-fold
[-2.59116547 -2.53398741  8.60468833],"Aruco, [8]"
x,y,z
[-2.26701785 -2.40207066  8.26376331],n-fold
[-2.53191754 -2.48708794  8.50169837],"Aruco, [8]"
x,y,z
[-2.23830263 -2.38255898  8.24693603],n-fold
[-2.51885254 -2.4849552   8.54457095],"Aruco, [8]"
x,y,z
[-2.50896331 -2.48372081  8.59959348],"Aruco, [8]"
x,y,z
[-2.1699048  -2.33090466  8.1825369 ],n-fold
[-2.43837116 -2.42160991  8.43718985],"Aruco, [8]"
x,y,z
[-2.16590362 -2.33811212  8.23838048],n-fold
[-2.46388787 -2.4593164   8.60335375],"Aruco, [8]"
x,y,z
[-2.13368325 -2.32261367  8.20310347],n-fold
[-2.44070656 -2.45294628  8.60213109],"Aruco, [8]"
x,y,z
[-2.11405083 -2.31426671  8.20296057],n-fold
[-2.42051515 -2.44450566  8.60309955],"Aruco, [8]"
x,y,z
[-2.09644636 -2.30950614  8.21451629],n-fold
[-2.37086178 -2.40682405  8.50024937],"Aruco, [8]"
x,y,z
[-2.07800361 -2.30482115  8.20864918],n-fold
[-2.36081893 -2.41213949  8.52654937],"Aruco, [8]"
x,y,z
[-2.06273928 -2.29605011  8.20698032],n-fold
[-2.33645452 -2.39354392  8.49935587],"Aruco, [8]"
x,y,z
[-2.04614273 -2.28878835  8.20381953],n-fold
[-2.30621619 -2.37217372  8.45085604],"Aruco, [8]"
x,y,z
[-2.02140363 -2.2691083   8.16545623],n-fold
[-2.29168357 -2.36205668  8.4448377 ],"Aruco, [8]"
x,y,z
[-2.01870998 -2.26869759  8.17305607],n-fold
[-2.31044863 -2.38526389  8.53821267],"Aruco, [8]"
x,y,z
[-2.0169374  -2.2731755   8.19492228],n-fold
[-2.31724966 -2.39698678  8.59037389],"Aruco, [8]"
x,y,z
[-2.00909531 -2.26977127  8.17755357],n-fold
[-2.31873776 -2.40519946  8.61217004],"Aruco, [8]"
x,y,z
[-2.01019055 -2.27308364  8.176868  ],n-fold
[-2.29846391 -2.38542145  8.52851188],"Aruco, [8]"
x,y,z
[-2.01513528 -2.28204805  8.19500385],n-fold
[-2.2783602  -2.3674606   8.45403584],"Aruco, [8]"
x,y,z
[-2.01572116 -2.28973652  8.19999756],n-fold
[-2.32243039 -2.42118375  8.61756443],"Aruco, [8]"
x,y,z
[-2.00581016 -2.2884471   8.17780418],n-fold
[-2.25250466 -2.35762049  8.37358684],"Aruco, [8]"
x,y,z
[-2.00604926 -2.28982921  8.17361758],n-fold
[-2.2751705  -2.38277499  8.45536255],"Aruco, [8]"
x,y,z
[-2.00594492 -2.30783254  8.18646596],n-fold
[-2.29290329 -2.42023604  8.53748988],"Aruco, [8]"
x,y,z
[-2.00986855 -2.32164431  8.20270227],n-fold
[-2.25369369 -2.38858569  8.39461827],"Aruco, [8]"
x,y,z
[-2.01965739 -2.33733354  8.2250784 ],n-fold
[-2.29849438 -2.43717221  8.5364923 ],"Aruco, [8]"
x,y,z
[-2.030633   -2.35804717  8.24212836],n-fold
[-2.30426827 -2.45442701  8.53659329],"Aruco, [8]"
x,y,z
[-2.03782472 -2.3653661   8.22785075],n-fold
[-2.32695648 -2.4763544   8.57757706],"Aruco, [8]"
x,y,z
[-2.05953415 -2.38049589  8.25823823],n-fold
[-2.35318537 -2.49669207  8.62548804],"Aruco, [8]"
x,y,z
[-2.0784603  -2.40064345  8.29272654],n-fold
[-2.34073459 -2.48425832  8.54614907],"Aruco, [8]"
x,y,z
[-2.25101822 -2.3895477   8.20488197],"Aruco, [8]"
x,y,z
[-2.24714002 -2.39112017  8.19597992],"Aruco, [8]"
x,y,z
[-2.05151903 -2.39270526  8.21648823],n-fold
[-2.35245999 -2.51735965  8.60755867],"Aruco, [8]"
x,y,z
[-2.04445465 -2.40248193  8.23671293],n-fold
[-2.35962659 -2.54448854  8.68975181],"Aruco, [8]"
x,y,z
[-2.04064849 -2.4178285   8.2609384 ],n-fold
[-2.34482665 -2.54765214  8.67309287],"Aruco, [8]"
x,y,z
[-2.04318027 -2.4360367   8.28972107],n-fold
[-2.3387071  -2.55903874  8.67215567],"Aruco, [8]"
x,y,z
[-2.04763068 -2.45588279  8.31828582],n-fold
[-2.35907103 -2.59624912  8.75584579],"Aruco, [8]"
x,y,z
[-2.04558108 -2.46738625  8.31651086],n-fold
[-2.3457759  -2.59641858  8.71442545],"Aruco, [8]"
x,y,z
[-2.05101535 -2.48482575  8.33722441],n-fold
[-2.33767642 -2.59915484  8.68779043],"Aruco, [8]"
x,y,z
[-2.06217945 -2.50499242  8.36966632],n-fold
[-2.38145962 -2.65496683  8.84193001],"Aruco, [8]"
x,y,z
[-2.06719266 -2.52114583  8.39186511],n-fold
[-2.36256221 -2.64517754  8.77407291],"Aruco, [8]"
x,y,z
[-2.07537771 -2.53655622  8.41936505],n-fold
[-2.37228678 -2.66169581  8.804301  ],"Aruco, [8]"
x,y,z
[-2.08891717 -2.562872    8.46211858],n-fold
[-2.37962029 -2.68142767  8.82375022],"Aruco, [8]"
x,y,z
[-2.08924702 -2.57274663  8.45285672],n-fold
[-2.39113177 -2.70390725  8.85735839],"Aruco, [8]"
x,y,z
[-2.10102047 -2.59037092  8.48449071],n-fold
[-2.41478404 -2.73454194  8.92818158],"Aruco, [8]"
x,y,z
[-2.12005173 -2.62247646  8.54344067],n-fold
[-2.42564776 -2.75926892  8.95964625],"Aruco, [8]"
x,y,z
[-2.12643664 -2.63585296  8.54812724],n-fold
[-2.43718127 -2.77757614  8.98230563],"Aruco, [8]"
x,y,z
[-2.14033848 -2.65624439  8.58503022],n-fold
[-2.43500323 -2.77908846  8.95768085],"Aruco, [8]"
x,y,z
[-2.14800066 -2.67621606  8.60357555],n-fold
[-2.43384904 -2.79163303  8.94462121],"Aruco, [8]"
x,y,z
[-2.15083258 -2.68582484  8.59641704],n-fold
[-2.5643843  -2.94765625  9.40666245],"Aruco, [8]"
x,y,z
[-2.1662659  -2.7077505   8.63749821],n-fold
[-2.48660553 -2.86291958  9.10751743],"Aruco, [8]"
x,y,z
[-2.17832823 -2.73114439  8.67166635],n-fold
[-2.4703216  -2.8543249   9.03656589],"Aruco, [8]"
x,y,z
[-2.19422416 -2.75500691  8.70993162],n-fold
[-2.47636293 -2.86636957  9.03603104],"Aruco, [8]"
x,y,z
[-2.20787358 -2.77538246  8.73522079],n-fold
[-2.50815036 -2.90813711  9.12634856],"Aruco, [8]"
x,y,z
[-2.49047614 -2.89304787  9.04436088],"Aruco, [8]"
x,y,z
[-2.22295451 -2.80108378  8.74470599],n-fold
[-2.53144264 -2.94221498  9.16186715],"Aruco, [8]"
x,y,z
[-2.24582491 -2.82938007  8.79775092],n-fold
[-2.53878525 -2.95235727  9.15810634],"Aruco, [8]"
x,y,z
[-2.25933899 -2.85235154  8.83428597],n-fold
[-2.55997357 -2.98413414  9.21944019],"Aruco, [8]"
x,y,z
[-2.57046868 -3.00258234  9.24359542],"Aruco, [8]"
x,y,z
[-2.29674386 -2.91064105  8.92344506],n-fold
[-2.7215649  -3.18884273  9.75019946],"Aruco, [8]"
x,y,z
[-2.30639622 -2.92999237  8.930475  ],n-fold
[-2.61509761 -3.07222804  9.34262755],"Aruco, [8]"
x,y,z
[-2.32049443 -2.95208753  8.96239605],n-fold
[-2.65346504 -3.12257408  9.45936483],"Aruco, [8]"
x,y,z
[-2.33686623 -2.96724586  8.98481225],n-fold
[-2.60598457 -3.06414305  9.25604655],"Aruco, [8]"
x,y,z
[-2.36111076 -2.98941807  9.03022633],n-fold
[-2.60612572 -3.05658517  9.21278948],"Aruco, [8]"
x,y,z
[-2.37366761 -3.0008435   9.04911535],n-fold
[-2.67659569 -3.13815134  9.43825404],"Aruco, [8]"
x,y,z
[-2.38887924 -3.01075768  9.06652372],n-fold
[-2.68704555 -3.14038744  9.43611799],"Aruco, [8]"
x,y,z
[-2.6989036  -3.14437948  9.43741651],"Aruco, [8]"
x,y,z
[-2.42401073 -3.03081632  9.10964036],n-fold
[-2.71528531 -3.15182638  9.45322271],"Aruco, [8]"
x,y,z
[-2.44145669 -3.04240375  9.13813195],n-fold
[-2.72437393 -3.15189122  9.44844491],"Aruco, [8]"
x,y,z
[-2.47061419 -3.05915701  9.17902874],n-fold
[-2.7600047  -3.17569517  9.50991477],"Aruco, [8]"
x,y,z
[-2.49419482 -3.0662343   9.19443412],n-fold
[-2.76268448 -3.15737645  9.44985063],"Aruco, [8]"
x,y,z
[-2.52614956 -3.08751633  9.24026226],n-fold
[-2.83963613 -3.23190217  9.64734078],"Aruco, [8]"
x,y,z
[-2.55513475 -3.10497082  9.27691012],n-fold
[-2.89065325 -3.27238557  9.75626208],"Aruco, [8]"
x,y,z
[-2.55812302 -3.104043    9.2794235 ],n-fold
[-2.78281197 -3.1480154   9.39169339],"Aruco, [8]"
x,y,z
[-2.58332165 -3.11661644  9.31332196],n-fold
[-2.85377348 -3.20942177  9.56831222],"Aruco, [8]"
x,y,z
[-2.58379129 -3.11455124  9.2998588 ],n-fold
[-2.91104253 -3.27078975  9.74617099],"Aruco, [8]"
x,y,z
[-2.59091786 -3.12270954  9.32517782],n-fold
[-2.94072688 -3.30345964  9.84522104],"Aruco, [8]"
x,y,z
[-2.58884671 -3.12754534  9.3437546 ],n-fold
[-2.96415534 -3.33843281  9.95232713],"Aruco, [8]"
x,y,z
[-2.59310188 -3.13897143  9.37808049],n-fold
[-2.92573398 -3.30186151  9.8457034 ],"Aruco, [8]"
x,y,z
[-2.58858621 -3.13831029  9.39666806],n-fold
[-2.88522399 -3.26077681  9.74298116],"Aruco, [8]"
x,y,z
[-2.57875548 -3.12851259  9.39602622],n-fold
[-2.91055025 -3.29172738  9.86567419],"Aruco, [8]"
x,y,z
[-2.57575809 -3.12590257  9.41506271],n-fold
[-2.90103366 -3.28213857  9.86209782],"Aruco, [8]"
x,y,z
[-2.57710272 -3.13278119  9.45562869],n-fold
[-2.8887338  -3.27380138  9.85468236],"Aruco, [8]"
x,y,z
[-2.56660296 -3.12164762  9.45613682],n-fold
[-2.87861273 -3.26131382  9.85760323],"Aruco, [8]"
x,y,z
[-2.57096364 -3.12736871  9.491227  ],n-fold
[-3.02837546 -3.43107008 10.39214583],"Aruco, [8]"
x,y,z
[-2.57116871 -3.13311923  9.5281597 ],n-fold
[-2.88933841 -3.28194594  9.95579733],"Aruco, [8]"
x,y,z
[-2.56963456 -3.12716844  9.55752355],n-fold
[-2.88662302 -3.27262908  9.97889222],"Aruco, [8]"
x,y,z
[-2.57322155 -3.11821966  9.57932738],n-fold
[-2.88064845 -3.25379953  9.97027564],"Aruco, [8]"
x,y,z
[-2.57638224 -3.11529697  9.61343649],n-fold
[-2.89749787 -3.26452176 10.05268552],"Aruco, [8]"
x,y,z
[-2.56830605 -3.10007695  9.6029893 ],n-fold
[-2.86236052 -3.21906713  9.95518138],"Aruco, [8]"
x,y,z
[-2.57712533 -3.09874284  9.63541085],n-fold
[-2.90267648 -3.25339311 10.0947793 ],"Aruco, [8]"
x,y,z
[-2.57152826 -3.0850091   9.63628437],n-fold
[-2.87821414 -3.21853418 10.03388433],"Aruco, [8]"
x,y,z
[-2.57941901 -3.08793577  9.68274291],n-fold
[-2.87865704 -3.21206579 10.05356462],"Aruco, [8]"
x,y,z
[-2.58340905 -3.09204816  9.7178989 ],n-fold
[-2.87364305 -3.2053498  10.05740778],"Aruco, [8]"
x,y,z
[-2.58448513 -3.08915528  9.74762245],n-fold
[-2.86185797 -3.18824684 10.04015306],"Aruco, [8]"
x,y,z
[-2.58833001 -3.09343385  9.78471141],n-fold
[-2.88260153 -3.21209921 10.14055723],"Aruco, [8]"
x,y,z
[-2.59888058 -3.09470728  9.80899046],n-fold
[-2.89565978 -3.21418083 10.17148771],"Aruco, [8]"
x,y,z
[-2.60608005 -3.09128767  9.84391462],n-fold
[-2.93932774 -3.24986244 10.3306396 ],"Aruco, [8]"
x,y,z
[-2.6064192  -3.08466464  9.8539255 ],n-fold
[-2.92528157 -3.22867568 10.29071671],"Aruco, [8]"
x,y,z
[-2.61350186 -3.08032485  9.8766254 ],n-fold
[-2.94817526 -3.24355049 10.37805792],"Aruco, [8]"
x,y,z
[-2.96450774 -3.25007149 10.43265979],"Aruco, [8]"
x,y,z
[-2.62735568 -3.08698758  9.95687027],n-fold
[-2.96240516 -3.24776304 10.45295119],"Aruco, [8]"
x,y,z
[-2.63167591 -3.08582767  9.98744319],n-fold
[-2.94613052 -3.22334366 10.41190927],"Aruco, [8]"
x,y,z
[-2.95363304 -3.22206992 10.44107984],"Aruco, [8]"
x,y,z
[-2.63560841 -3.07516335 10.01918444],n-fold
[-2.92687815 -3.18634706 10.35927656],"Aruco, [8]"
x,y,z
[-2.62685432 -3.06259845 10.00316025],n-fold
[-2.93590329 -3.19411699 10.41317042],"Aruco, [8]"
x,y,z
[-2.63593681 -3.06826219 10.03371249],n-fold
[-2.94834114 -3.20399007 10.4547574 ],"Aruco, [8]"
x,y,z
[-2.64727363 -3.08341727 10.09822057],n-fold
[-2.97766495 -3.23823648 10.58043619],"Aruco, [8]"
x,y,z
[-2.64132885 -3.07785145 10.09780184],n-fold
[-2.93222175 -3.19048795 10.44743505],"Aruco, [8]"
x,y,z
[-2.64992442 -3.0956921  10.14993521],n-fold
[-2.99959541 -3.27239347 10.70758429],"Aruco, [8]"
x,y,z
[-2.98097111 -3.25444845 10.66372738],"Aruco, [8]"
x,y,z
[-2.65159116 -3.10204861 10.1934064 ],n-fold
[-2.98659695 -3.26202093 10.69956016],"Aruco, [8]"
x,y,z
[-2.66373599 -3.11796433 10.24035037],n-fold
[-2.95397776 -3.22725218 10.58259726],"Aruco, [8]"
x,y,z
[-2.97934557 -3.26921211 10.69956227],"Aruco, [8]"
x,y,z
[-2.67311021 -3.14581268 10.30690486],n-fold
[-2.9757196  -3.27280722 10.69956174],"Aruco, [8]"
x,y,z
[-2.68294706 -3.15910904 10.34566628],n-fold
[-2.9757196  -3.27280722 10.69956174],"Aruco, [8]"
x,y,z
[-3.02245682 -3.3282403  10.88410526],"Aruco, [8]"
x,y,z
[-2.91101802 -3.20462634 10.48271943],"Aruco, [8]"
x,y,z
[-2.97357061 -3.27181431 10.70896582],"Aruco, [8]"
x,y,z
[-3.05602561 -3.37207924 11.01207641],"Aruco, [8]"
x,y,z
[-3.1757187  -3.51895517 11.45745835],"Aruco, [8]"
x,y,z
x,y,z
[-2.92710127 -3.25744167 10.55642503],"Aruco, [8]"
x,y,z
[-3.0005607  -3.35793123 10.83463562],"Aruco, [8]"
x,y,z
[-3.03645269 -3.42605556 10.97403705],"Aruco, [8]"
x,y,z
[-3.03367027 -3.47452256 10.96329019],"Aruco, [8]"
x,y,z
[-3.10444875 -3.58275402 11.23613153],"Aruco, [8]"
x,y,z
[-2.92038914 -3.39006704 10.57583169],"Aruco, [8]"
x,y,z
x,y,z
[-2.97136879 -3.5004468  10.80442454],"Aruco, [8]"
x,y,z
x,y,z
[-2.93335616 -3.52391422 10.71711388],"Aruco, [8]"
x,y,z
[-3.02950882 -3.70932483 11.09867457],"Aruco, [8]"
x,y,z
[-2.95720154 -3.66992664 10.84732005],"Aruco, [8]"
x,y,z
[-3.06091338 -3.83751885 11.23037025],"Aruco, [8]"
x,y,z
[-3.01519292 -3.81719491 11.07232337],"Aruco, [8]"
x,y,z
[-2.73638461 -3.75007297 10.77093054],n-fold
[-3.05985103 -3.91691105 11.2558053 ],"Aruco, [8]"
x,y,z
[-3.09096219 -4.0024363  11.39089664],"Aruco, [8]"
x,y,z
[-3.0819689  -4.03175224 11.37839831],"Aruco, [8]"
x,y,z
[-3.05540446 -4.03462496 11.29740057],"Aruco, [8]"
x,y,z
[-3.09660817 -4.14745731 11.46657096],"Aruco, [8]"
x,y,z
[-3.07572597 -4.18154247 11.41653798],"Aruco, [8]"
x,y,z
[-2.98186088 -4.10902242 11.07735109],"Aruco, [8]"
x,y,z
[-3.03154646 -4.22776677 11.25420157],"Aruco, [8]"
x,y,z
[-3.06195821 -4.30716433 11.38070201],"Aruco, [8]"
x,y,z
[-3.05091417 -4.32346441 11.3423711 ],"Aruco, [8]"
x,y,z
[-3.05042339 -4.35179165 11.34340756],"Aruco, [8]"
x,y,z
[-3.02077127 -4.33583984 11.2396453 ],"Aruco, [8]"
x,y,z
[-3.34891567 -4.83289604 12.46705133],"Aruco, [8]"
x,y,z
[-3.10559838 -4.49579582 11.5568625 ],"Aruco, [8]"
x,y,z
[-3.02652711 -4.38661768 11.25156921],"Aruco, [8]"
x,y,z
[-3.13456581 -4.5549643  11.66803787],"Aruco, [8]"
x,y,z
[-3.21812185 -4.66493686 11.96796342],"Aruco, [8]"
x,y,z
[-3.21813271 -4.65690432 11.9682327 ],"Aruco, [8]"
x,y,z
