48,[-0.32332929 -0.1313635   1.93923905],n-fold
48,[-0.49789591 -0.12536616  1.89667942],"Aruco, [8]"
x,y,z
49,[-0.47451769 -0.12743852  1.90834044],"Aruco, [8]"
x,y,z
50,[-0.46146964 -0.14555015  1.92938286],"Aruco, [8]"
x,y,z
51,[-0.2689322  -0.15733103  1.95645097],n-fold
51,[-0.45047824 -0.15494834  1.94013998],"Aruco, [8]"
x,y,z
52,[-0.26446608 -0.14853116  1.96054777],n-fold
52,[-0.45126154 -0.14770068  1.96824576],"Aruco, [8]"
x,y,z
53,[-0.25994898 -0.13186422  1.96483314],n-fold
53,[-0.44784654 -0.13181965  1.9792992 ],"Aruco, [8]"
x,y,z
54,[-0.24682413 -0.11530037  1.96074604],n-fold
54,[-0.43436051 -0.11482746  1.97285103],"Aruco, [8]"
x,y,z
55,[-0.2381597  -0.09849451  1.9685488 ],n-fold
55,[-0.42643796 -0.09773551  1.98758478],"Aruco, [8]"
x,y,z
56,[-0.22857954 -0.08611778  1.97385785],n-fold
56,[-0.41710704 -0.08616631  1.99645792],"Aruco, [8]"
x,y,z
57,[-0.21744045 -0.07953354  1.97588113],n-fold
57,[-0.40583914 -0.07911922  1.99935999],"Aruco, [8]"
x,y,z
58,[-0.20687029 -0.07573443  1.97898396],n-fold
58,[-0.39371947 -0.07580028  1.99677805],"Aruco, [8]"
x,y,z
59,[-0.19693326 -0.07435709  1.97947063],n-fold
59,[-0.38330237 -0.0736802   1.99474364],"Aruco, [8]"
x,y,z
60,[-0.1865564  -0.07374484  1.9797606 ],n-fold
60,[-0.37253239 -0.07358404  1.9976882 ],"Aruco, [8]"
x,y,z
61,[-0.17560114 -0.07283388  1.97724187],n-fold
61,[-0.36262721 -0.07289183  2.00182966],"Aruco, [8]"
x,y,z
62,[-0.16689762 -0.07181882  1.98257848],n-fold
62,[-0.35284032 -0.07180757  2.00340035],"Aruco, [8]"
x,y,z
63,[-0.15709609 -0.0708642   1.98606787],n-fold
63,[-0.34257797 -0.07069479  2.00411684],"Aruco, [8]"
x,y,z
64,[-0.14848435 -0.06870197  1.98812762],n-fold
64,[-0.33453143 -0.06892423  2.01264237],"Aruco, [8]"
x,y,z
65,[-0.1398337  -0.06628304  1.9920463 ],n-fold
65,[-0.32811815 -0.06740499  2.02986476],"Aruco, [8]"
x,y,z
66,[-0.13011922 -0.06329263  1.98790712],n-fold
66,[-0.31705894 -0.06380099  2.02037509],"Aruco, [8]"
x,y,z
67,[-0.12207731 -0.05975463  1.98927027],n-fold
67,[-0.30843033 -0.06018166  2.02016206],"Aruco, [8]"
x,y,z
68,[-0.11357513 -0.05711213  1.99215257],n-fold
68,[-0.29998646 -0.05774752  2.02948307],"Aruco, [8]"
x,y,z
69,[-0.10467186 -0.05523304  1.98974575],n-fold
69,[-0.29120138 -0.05619531  2.02645234],"Aruco, [8]"
x,y,z
70,[-0.09688766 -0.0544081   1.98966897],n-fold
70,[-0.28228259 -0.05514565  2.01985762],"Aruco, [8]"
x,y,z
71,[-0.08960275 -0.05631098  1.99003832],n-fold
71,[-0.27417043 -0.05717735  2.01442577],"Aruco, [8]"
x,y,z
72,[-0.08254344 -0.06084582  1.98756344],n-fold
72,[-0.26948092 -0.06237629  2.0348214 ],"Aruco, [8]"
x,y,z
73,[-0.07603534 -0.06657629  1.98489891],n-fold
73,[-0.26235893 -0.068714    2.0300211 ],"Aruco, [8]"
x,y,z
74,[-0.07051919 -0.07305515  1.98503884],n-fold
74,[-0.25851266 -0.07604129  2.0368158 ],"Aruco, [8]"
x,y,z
75,[-0.06550819 -0.07985527  1.98453852],n-fold
75,[-0.25295914 -0.08300241  2.04009651],"Aruco, [8]"
x,y,z
76,[-0.06067563 -0.09117245  1.98240782],n-fold
76,[-0.24874574 -0.09521381  2.04403953],"Aruco, [8]"
x,y,z
77,[-0.05553331 -0.10372735  1.97816302],n-fold
77,[-0.24325859 -0.10736092  2.04007615],"Aruco, [8]"
x,y,z
78,[-0.05215014 -0.11725104  1.97363776],n-fold
78,[-0.23917273 -0.12174125  2.03263088],"Aruco, [8]"
x,y,z
79,[-0.04931452 -0.13260715  1.97631099],n-fold
79,[-0.23766048 -0.13890701  2.0467679 ],"Aruco, [8]"
x,y,z
80,[-0.04674037 -0.14860069  1.97349601],n-fold
80,[-0.23436788 -0.1553069   2.03521805],"Aruco, [8]"
x,y,z
81,[-0.04508007 -0.16436575  1.96927808],n-fold
81,[-0.23266178 -0.17150609  2.03159106],"Aruco, [8]"
x,y,z
82,[-0.04457949 -0.17967863  1.96454026],n-fold
82,[-0.23217996 -0.18760857  2.02783816],"Aruco, [8]"
x,y,z
83,[-0.04457284 -0.19520921  1.96151559],n-fold
83,[-0.23188542 -0.20389291  2.02039917],"Aruco, [8]"
x,y,z
84,[-0.22976143 -0.21707542  1.99427644],"Aruco, [8]"
x,y,z
85,[-0.23014659 -0.23267435  1.99027942],"Aruco, [8]"
x,y,z
86,[-0.22888213 -0.25012576  1.98734726],"Aruco, [8]"
x,y,z
87,[-0.22469944 -0.26697403  1.97774469],"Aruco, [8]"
x,y,z
88,[-0.03729191 -0.28910328  1.90920939],n-fold
88,[-0.22428788 -0.3002046   1.96740155],"Aruco, [8]"
x,y,z
89,[-0.03740394 -0.32196982  1.90682416],n-fold
89,[-0.22377594 -0.33453522  1.96096665],"Aruco, [8]"
x,y,z
90,[-0.03760278 -0.35303277  1.89589392],n-fold
90,[-0.2243038  -0.3673454   1.95273479],"Aruco, [8]"
x,y,z
91,[-0.04060823 -0.36212565  1.88933404],n-fold
91,[-0.22651042 -0.37477452  1.93571167],"Aruco, [8]"
x,y,z
92,[-0.04522012 -0.36801639  1.88466768],n-fold
92,[-0.23193069 -0.38231975  1.93463565],"Aruco, [8]"
x,y,z
93,[-0.04952857 -0.37005941  1.87470535],n-fold
93,[-0.23551756 -0.38315279  1.91857994],"Aruco, [8]"
x,y,z
94,[-0.05460531 -0.36883623  1.86802477],n-fold
94,[-0.24139619 -0.38353167  1.91911775],"Aruco, [8]"
x,y,z
95,[-0.05904486 -0.36500082  1.86390015],n-fold
95,[-0.24391054 -0.37656651  1.89980271],"Aruco, [8]"
x,y,z
96,[-0.06272782 -0.36035994  1.86210723],n-fold
96,[-0.24858319 -0.37279442  1.90231159],"Aruco, [8]"
x,y,z
97,[-0.06614026 -0.35448645  1.85885136],n-fold
97,[-0.25178463 -0.36708931  1.9006258 ],"Aruco, [8]"
x,y,z
98,[-0.06837728 -0.34621219  1.85170757],n-fold
98,[-0.2551933  -0.35992423  1.90020487],"Aruco, [8]"
x,y,z
99,[-0.07022068 -0.3383691   1.84522587],n-fold
99,[-0.25745315 -0.35276342  1.8998025 ],"Aruco, [8]"
x,y,z
100,[-0.07211556 -0.33027547  1.84227028],n-fold
100,[-0.25927777 -0.34379107  1.89409092],"Aruco, [8]"
x,y,z
101,[-0.07269569 -0.32222069  1.84241199],n-fold
101,[-0.26049799 -0.3368047   1.9008233 ],"Aruco, [8]"
x,y,z
102,[-0.07220183 -0.31202997  1.83674585],n-fold
102,[-0.26053837 -0.32660452  1.90097242],"Aruco, [8]"
x,y,z
103,[-0.07183768 -0.30167902  1.83298559],n-fold
103,[-0.26001946 -0.31614257  1.89929891],"Aruco, [8]"
x,y,z
104,[-0.07103729 -0.29060947  1.83181542],n-fold
104,[-0.25863809 -0.3040879   1.89298466],"Aruco, [8]"
x,y,z
105,[-0.06756518 -0.26446705  1.83011452],n-fold
105,[-0.25511289 -0.27627476  1.89183067],"Aruco, [8]"
x,y,z
106,[-0.06541056 -0.24930495  1.82550256],n-fold
106,[-0.2513401  -0.25942932  1.87801176],"Aruco, [8]"
x,y,z
107,[-0.0611357  -0.23407996  1.8222663 ],n-fold
107,[-0.24799937 -0.24422324  1.88457897],"Aruco, [8]"
x,y,z
108,[-0.0551495  -0.22025313  1.81984923],n-fold
108,[-0.24096333 -0.22976544  1.87615263],"Aruco, [8]"
x,y,z
109,[-0.04824535 -0.20753223  1.81484128],n-fold
109,[-0.23388438 -0.21634076  1.86900624],"Aruco, [8]"
x,y,z
110,[-0.04003705 -0.19591017  1.81111555],n-fold
110,[-0.22589443 -0.20478914  1.86812789],"Aruco, [8]"
x,y,z
111,[-0.03162076 -0.18596646  1.80536986],n-fold
111,[-0.21790001 -0.19457788  1.86942488],"Aruco, [8]"
x,y,z
112,[-0.02785384 -0.17700246  1.7982929 ],n-fold
112,[-0.21337833 -0.1851495   1.86173823],"Aruco, [8]"
x,y,z
113,[-0.02837285 -0.16933805  1.79542893],n-fold
113,[-0.21375949 -0.17694819  1.86028998],"Aruco, [8]"
x,y,z
114,[-0.02710438 -0.16255571  1.78937404],n-fold
114,[-0.21298808 -0.16986676  1.85306132],"Aruco, [8]"
x,y,z
115,[-0.02590223 -0.15649462  1.78104152],n-fold
115,[-0.21142514 -0.16314516  1.84644919],"Aruco, [8]"
x,y,z
116,[-0.02095095 -0.15266274  1.76867694],n-fold
116,[-0.20534007 -0.15841162  1.82678007],"Aruco, [8]"
x,y,z
117,[-0.01591379 -0.15017155  1.76127417],n-fold
117,[-0.20043175 -0.15678489  1.82735081],"Aruco, [8]"
x,y,z
118,[-0.0062037  -0.14916498  1.75270874],n-fold
118,[-0.19036842 -0.15559378  1.81300976],"Aruco, [8]"
x,y,z
119,[ 0.00282454 -0.1491499   1.74336925],n-fold
119,[-0.18092895 -0.15581487  1.80629306],"Aruco, [8]"
x,y,z
120,[ 0.01020327 -0.14205867  1.73354354],n-fold
120,[-0.17316977 -0.14858021  1.79367821],"Aruco, [8]"
x,y,z
121,[ 0.01520615 -0.14964259  1.72720973],n-fold
121,[-0.16879758 -0.15781964  1.79438477],"Aruco, [8]"
x,y,z
122,[ 0.01889098 -0.14947081  1.71750042],n-fold
122,[-0.16526228 -0.1580533   1.78840361],"Aruco, [8]"
x,y,z
123,[ 0.0202193  -0.14923367  1.70610945],n-fold
123,[-0.16380216 -0.15765586  1.77514811],"Aruco, [8]"
x,y,z
124,[ 0.0181051  -0.14903441  1.69984452],n-fold
124,[-0.16581847 -0.15831522  1.76766844],"Aruco, [8]"
x,y,z
125,[ 0.0163051  -0.1486301   1.69016004],n-fold
125,[-0.16747787 -0.15863012  1.75970579],"Aruco, [8]"
x,y,z
126,[ 0.01414423 -0.14699143  1.680143  ],n-fold
126,[-0.16905995 -0.15590711  1.74508442],"Aruco, [8]"
x,y,z
127,[ 0.01354321 -0.14570699  1.67532139],n-fold
127,[-0.17066129 -0.15572157  1.74572277],"Aruco, [8]"
x,y,z
128,[ 0.01425424 -0.14320546  1.66585724],n-fold
128,[-0.16902468 -0.1529726   1.72873024],"Aruco, [8]"
x,y,z
129,[ 0.01533152 -0.14033864  1.65781673],n-fold
129,[-0.16816266 -0.15054384  1.72799591],"Aruco, [8]"
x,y,z
130,[ 0.01641053 -0.13667023  1.65083138],n-fold
130,[-0.16649363 -0.14682334  1.72111977],"Aruco, [8]"
x,y,z
131,[ 0.0176172  -0.13255313  1.6504478 ],n-fold
131,[-0.16545352 -0.14213854  1.71787096],"Aruco, [8]"
x,y,z
132,[ 0.01865953 -0.12717842  1.64631606],n-fold
132,[-0.16423939 -0.13632625  1.71000935],"Aruco, [8]"
x,y,z
133,[ 0.01683867 -0.1211388   1.64757652],n-fold
133,[-0.16461724 -0.12949822  1.70363422],"Aruco, [8]"
x,y,z
134,[ 0.01547423 -0.11423198  1.64869795],n-fold
134,[-0.16813307 -0.1226085   1.72075357],"Aruco, [8]"
x,y,z
135,[ 0.01330886 -0.10722472  1.64015514],n-fold
135,[-0.16955196 -0.11555343  1.70837285],"Aruco, [8]"
x,y,z
136,[ 0.0101775  -0.10227406  1.63257155],n-fold
136,[-0.17230713 -0.10923426  1.69132105],"Aruco, [8]"
x,y,z
137,[ 0.00711939 -0.09758471  1.62718576],n-fold
137,[-0.17584633 -0.10470655  1.69289633],"Aruco, [8]"
x,y,z
138,[ 0.00513599 -0.09338491  1.62464727],n-fold
138,[-0.17712967 -0.09960823  1.6849779 ],"Aruco, [8]"
x,y,z
139,[ 0.00385531 -0.08867661  1.62441984],n-fold
139,[-0.17886407 -0.09560877  1.68675213],"Aruco, [8]"
x,y,z
140,[ 0.0037452  -0.08249775  1.62421604],n-fold
140,[-0.17917654 -0.08951411  1.687228  ],"Aruco, [8]"
x,y,z
141,[ 0.00540424 -0.07463998  1.62034148],n-fold
141,[-0.17768131 -0.08231027  1.690167  ],"Aruco, [8]"
x,y,z
142,[ 0.00883646 -0.06562049  1.61547388],n-fold
142,[-0.17453762 -0.07368442  1.69154877],"Aruco, [8]"
x,y,z
143,[ 0.01314137 -0.05563405  1.6125534 ],n-fold
143,[-0.16855694 -0.06217601  1.67156926],"Aruco, [8]"
x,y,z
144,[ 0.01730085 -0.04549086  1.61131545],n-fold
144,[-0.165058   -0.05160716  1.67458517],"Aruco, [8]"
x,y,z
145,[ 0.0213816  -0.03519146  1.61043007],n-fold
145,[-0.16118444 -0.04130452  1.67628554],"Aruco, [8]"
x,y,z
146,[ 0.02507872 -0.02415348  1.60843505],n-fold
146,[-0.15714794 -0.0296393   1.67625618],"Aruco, [8]"
x,y,z
147,[ 0.02894195 -0.01248961  1.60455104],n-fold
147,[-0.15312561 -0.01829834  1.67046597],"Aruco, [8]"
x,y,z
148,[ 3.12094713e-02 -4.83519713e-04  1.60598272e+00],n-fold
148,[-0.15071844 -0.00662345  1.66872775],"Aruco, [8]"
x,y,z
149,[0.0312267  0.01185038 1.60661245],n-fold
149,[-0.14864822  0.00593984  1.65257472],"Aruco, [8]"
x,y,z
150,[0.031727   0.02438658 1.60497649],n-fold
150,[-0.14965584  0.01865029  1.66433146],"Aruco, [8]"
x,y,z
151,[0.02989569 0.0366943  1.60113848],n-fold
151,[-0.15247897  0.03143138  1.66707668],"Aruco, [8]"
x,y,z
152,[0.02617103 0.04838297 1.60662475],n-fold
152,[-0.15525738  0.04313449  1.66604314],"Aruco, [8]"
x,y,z
153,[0.02389314 0.05800613 1.60674275],n-fold
153,[-0.15838538  0.05276826  1.67215249],"Aruco, [8]"
x,y,z
154,[0.02058952 0.06575694 1.60667168],n-fold
154,[-0.16189537  0.05993205  1.67114842],"Aruco, [8]"
x,y,z
155,[0.01849497 0.07174028 1.60923931],n-fold
155,[-0.1643581   0.06664362  1.67788671],"Aruco, [8]"
x,y,z
156,[0.01591487 0.07532011 1.61315715],n-fold
156,[-0.16672127  0.06976239  1.67813696],"Aruco, [8]"
x,y,z
157,[0.01393368 0.07720964 1.61636938],n-fold
157,[-0.16856011  0.07083553  1.6783453 ],"Aruco, [8]"
x,y,z
158,[0.01223986 0.07843996 1.62304943],n-fold
158,[-0.17080774  0.07241031  1.69102787],"Aruco, [8]"
x,y,z
159,[0.01137086 0.07874072 1.62823377],n-fold
159,[-0.17178224  0.07243795  1.69574561],"Aruco, [8]"
x,y,z
160,[0.01091064 0.07945965 1.62900213],n-fold
160,[-0.1718624   0.07247022  1.69124705],"Aruco, [8]"
x,y,z
161,[0.01111076 0.07969464 1.62953959],n-fold
161,[-0.17168029  0.07296571  1.68928424],"Aruco, [8]"
x,y,z
162,[0.01163936 0.07908412 1.62878943],n-fold
162,[-0.17164175  0.07246081  1.69476811],"Aruco, [8]"
x,y,z
163,[0.01173199 0.07722094 1.63050882],n-fold
163,[-0.17161411  0.07040743  1.6940863 ],"Aruco, [8]"
x,y,z
164,[0.01134654 0.07478253 1.63405601],n-fold
164,[-0.17200463  0.06723841  1.69827611],"Aruco, [8]"
x,y,z
165,[0.01141816 0.07170201 1.63587165],n-fold
165,[-0.17144455  0.06365316  1.69806128],"Aruco, [8]"
x,y,z
166,[0.01158813 0.06932866 1.63642463],n-fold
166,[-0.17205288  0.06101134  1.7044951 ],"Aruco, [8]"
x,y,z
167,[0.01178432 0.06677917 1.63752569],n-fold
167,[-0.17146965  0.05836351  1.70104054],"Aruco, [8]"
x,y,z
168,[0.01231128 0.06532008 1.6373698 ],n-fold
168,[-0.17122728  0.05671097  1.70454931],"Aruco, [8]"
x,y,z
169,[0.01330658 0.065377   1.63713021],n-fold
169,[-0.17028603  0.05613191  1.70257135],"Aruco, [8]"
x,y,z
170,[0.01481118 0.06756589 1.63848227],n-fold
170,[-0.16806604  0.05759149  1.69806444],"Aruco, [8]"
x,y,z
171,[0.01666327 0.07162777 1.63555241],n-fold
171,[-0.16654455  0.06159649  1.70121169],"Aruco, [8]"
x,y,z
172,[0.01810755 0.07866723 1.63492808],n-fold
172,[-0.165006    0.06834057  1.70106769],"Aruco, [8]"
x,y,z
173,[0.02051833 0.08742394 1.635757  ],n-fold
173,[-0.16256067  0.07665446  1.70178707],"Aruco, [8]"
x,y,z
174,[0.0229704  0.09796398 1.63332839],n-fold
174,[-0.15999931  0.08712775  1.69899468],"Aruco, [8]"
x,y,z
175,[0.02556205 0.11028913 1.632667  ],n-fold
175,[-0.15784987  0.09938917  1.70345397],"Aruco, [8]"
x,y,z
176,[0.02760177 0.12446691 1.62874093],n-fold
176,[-0.15486515  0.11284476  1.69500101],"Aruco, [8]"
x,y,z
177,[0.02891193 0.14005305 1.62778981],n-fold
177,[-0.15326268  0.12814189  1.68482302],"Aruco, [8]"
x,y,z
178,[0.03067205 0.15763358 1.62279407],n-fold
178,[-0.15104621  0.14523009  1.67599178],"Aruco, [8]"
x,y,z
179,[0.03155038 0.17646691 1.61783156],n-fold
179,[-0.15090754  0.1652163   1.68533003],"Aruco, [8]"
x,y,z
180,[0.03173089 0.19597861 1.61441519],n-fold
180,[-0.15187021  0.18633291  1.68991331],"Aruco, [8]"
x,y,z
181,[0.03132566 0.21567621 1.61383372],n-fold
181,[-0.15060357  0.20464236  1.67379375],"Aruco, [8]"
x,y,z
182,[0.030199   0.23529086 1.60552561],n-fold
182,[-0.15148116  0.22468416  1.66799994],"Aruco, [8]"
x,y,z
183,[0.02799092 0.25404273 1.59736459],n-fold
183,[-0.15391399  0.24407085  1.66254237],"Aruco, [8]"
x,y,z
184,[0.02544955 0.27131741 1.59220792],n-fold
184,[-0.15699314  0.26221529  1.66450319],"Aruco, [8]"
x,y,z
185,[0.02352049 0.28728102 1.58744872],n-fold
185,[-0.1585158   0.27837628  1.65739506],"Aruco, [8]"
x,y,z
186,[0.02154363 0.30134964 1.58355863],n-fold
186,[-0.16059321  0.29271131  1.65662074],"Aruco, [8]"
x,y,z
187,[0.01926918 0.31250232 1.58267194],n-fold
187,[-0.16346019  0.30586182  1.66451246],"Aruco, [8]"
x,y,z
188,[0.01804027 0.32180671 1.58104521],n-fold
188,[-0.16454846  0.31388768  1.65595332],"Aruco, [8]"
x,y,z
189,[0.01612645 0.32965209 1.58079597],n-fold
189,[-0.16651149  0.32275876  1.66219026],"Aruco, [8]"
x,y,z
190,[0.01503242 0.33995983 1.58171594],n-fold
190,[-0.16691503  0.33125678  1.65729692],"Aruco, [8]"
x,y,z
191,[0.01546255 0.34591887 1.57968192],n-fold
191,[-0.16548227  0.33633578  1.64993153],"Aruco, [8]"
x,y,z
192,[0.01470892 0.35297693 1.57467875],n-fold
192,[-0.16713094  0.3453802   1.65611503],"Aruco, [8]"
x,y,z
193,[0.01460569 0.36070479 1.5776515 ],n-fold
193,[-0.16662145  0.3519997   1.65449181],"Aruco, [8]"
x,y,z
194,[0.01548294 0.36472259 1.5759528 ],n-fold
194,[-0.1650488   0.35354033  1.6405715 ],"Aruco, [8]"
x,y,z
195,[0.01514838 0.37379665 1.5716374 ],n-fold
195,[-0.16495143  0.36241205  1.63609589],"Aruco, [8]"
x,y,z
196,[0.01463223 0.38404284 1.56915795],n-fold
196,[-0.16623667  0.37442924  1.6400741 ],"Aruco, [8]"
x,y,z
197,[0.01529035 0.39530419 1.56610734],n-fold
197,[-0.16492142  0.38703268  1.64073547],"Aruco, [8]"
x,y,z
198,[0.01550332 0.40800014 1.56272049],n-fold
198,[-0.16520384  0.3993045   1.63671844],"Aruco, [8]"
x,y,z
199,[0.01583882 0.42147658 1.56009009],n-fold
199,[-0.1649039   0.41502568  1.64231574],"Aruco, [8]"
x,y,z
200,[0.01658941 0.43416595 1.55840725],n-fold
200,[-0.1631701   0.42665394  1.63339952],"Aruco, [8]"
x,y,z
201,[0.01609285 0.44710675 1.55688983],n-fold
201,[-0.16502844  0.44299625  1.64273077],"Aruco, [8]"
x,y,z
202,[0.01503403 0.45971507 1.55868406],n-fold
202,[-0.16520815  0.45464579  1.63794388],"Aruco, [8]"
x,y,z
203,[0.01609653 0.47135042 1.56028768],n-fold
203,[-0.1639721   0.46578159  1.63641461],"Aruco, [8]"
x,y,z
204,[0.01615962 0.48151659 1.5612724 ],n-fold
204,[-0.16402835  0.47581939  1.63548953],"Aruco, [8]"
x,y,z
205,[0.0161034  0.49076424 1.56980741],n-fold
205,[-0.16367124  0.4843113   1.64099994],"Aruco, [8]"
x,y,z
206,[0.01781699 0.49697066 1.5782577 ],n-fold
206,[-0.16201673  0.4893384   1.64400498],"Aruco, [8]"
x,y,z
207,[-0.16209663  0.48958693  1.63924246],"Aruco, [8]"
x,y,z
208,[0.01744561 0.50012819 1.5919358 ],n-fold
208,[-0.16418833  0.49582694  1.66997079],"Aruco, [8]"
x,y,z
209,[0.01628385 0.4968343  1.60295648],n-fold
209,[-0.16578372  0.49229423  1.68201881],"Aruco, [8]"
x,y,z
210,[0.012494   0.49129971 1.61650173],n-fold
210,[-0.16950318  0.48436769  1.68922975],"Aruco, [8]"
x,y,z
211,[0.00910724 0.49748269 1.62847569],n-fold
211,[-0.17252487  0.48974404  1.69533618],"Aruco, [8]"
x,y,z
212,[0.00707013 0.49103855 1.64227781],n-fold
212,[-0.17579816  0.48569648  1.72028818],"Aruco, [8]"
x,y,z
213,[0.00362197 0.46481822 1.66052774],n-fold
213,[-0.17868867  0.45482272  1.7273078 ],"Aruco, [8]"
x,y,z
214,[-3.42831865e-04  4.53785848e-01  1.67366326e+00],n-fold
214,[-0.18506641  0.44722834  1.75630914],"Aruco, [8]"
x,y,z
215,[-1.46064080e-03  4.42395906e-01  1.69193765e+00],n-fold
215,[-0.18661455  0.4359304   1.77630102],"Aruco, [8]"
x,y,z
216,[-0.00179241  0.42990436  1.70435309],n-fold
216,[-0.18684389  0.42281163  1.79122768],"Aruco, [8]"
x,y,z
217,[-0.00192194  0.41711143  1.72237257],n-fold
217,[-0.18675288  0.40850311  1.80569315],"Aruco, [8]"
x,y,z
218,[-9.02130781e-04  4.03413004e-01  1.73996412e+00],n-fold
218,[-0.18485777  0.39226492  1.81374373],"Aruco, [8]"
x,y,z
219,[1.35729684e-03 3.88510684e-01 1.75678143e+00],n-fold
219,[-0.18322477  0.37797629  1.83599142],"Aruco, [8]"
x,y,z
220,[0.00403718 0.3726734  1.76966381],n-fold
220,[-0.18141559  0.3632096   1.85473432],"Aruco, [8]"
x,y,z
221,[0.00640345 0.35626556 1.77918021],n-fold
221,[-0.1777823   0.34488352  1.85435874],"Aruco, [8]"
x,y,z
222,[0.00896297 0.34021333 1.78971396],n-fold
222,[-0.17603913  0.32977249  1.87066361],"Aruco, [8]"
x,y,z
223,[0.01241745 0.32677217 1.80247505],n-fold
223,[-0.1717761   0.31566851  1.87883971],"Aruco, [8]"
x,y,z
224,[0.01556864 0.31524747 1.81188166],n-fold
224,[-0.16881817  0.3039303   1.88579133],"Aruco, [8]"
x,y,z
225,[0.01887582 0.30556142 1.81957335],n-fold
225,[-0.16449542  0.29379504  1.88664034],"Aruco, [8]"
x,y,z
226,[0.02328239 0.2988733  1.82432738],n-fold
226,[-0.16080884  0.2885999   1.89882583],"Aruco, [8]"
x,y,z
227,[0.02866784 0.29416714 1.83273736],n-fold
227,[-0.15495563  0.28415539  1.89878564],"Aruco, [8]"
x,y,z
228,[0.034061   0.29219882 1.83628978],n-fold
228,[-0.15083435  0.28623395  1.9209994 ],"Aruco, [8]"
x,y,z
229,[0.038841   0.29171657 1.8397994 ],n-fold
229,[-0.14583023  0.28757435  1.92437654],"Aruco, [8]"
x,y,z
230,[0.04434108 0.29236167 1.84567213],n-fold
230,[-0.13948679  0.28792468  1.91867347],"Aruco, [8]"
x,y,z
231,[0.04961327 0.29397958 1.84917999],n-fold
231,[-0.13426235  0.2903794   1.9193926 ],"Aruco, [8]"
x,y,z
