63.0000000,0.4252424,-0.5959039,2.7679063,-1.5390569,-3.2823097,-0.0148027
64.0000000,0.4214582,-0.5956666,2.7711793,-1.5379747,-3.2835757,-0.0224150
65.0000000,0.4178209,-0.5955235,2.7749224,-1.5333403,-3.2855164,-0.0275586
66.0000000,0.4145880,-0.5952121,2.7790217,-1.5260786,-3.2916699,-0.0352647
67.0000000,0.4098344,-0.5945168,2.7839854,-1.5244662,-3.2820852,-0.0347387
68.0000000,0.4053464,-0.5947974,2.7893771,-1.5204788,-3.2804487,-0.0304649
69.0000000,0.4002104,-0.5953441,2.7943799,-1.5191571,-3.2825166,-0.0305702
70.0000000,0.3947120,-0.5958432,2.7982816,-1.5166093,-3.2826786,-0.0319575
71.0000000,0.3889227,-0.5969719,2.8027071,-1.5150098,-3.2841208,-0.0234756
72.0000000,0.3816504,-0.5971479,2.8055913,-1.5170467,-3.2785361,-0.0272042
73.0000000,0.3748026,-0.5980990,2.8081123,-1.5118238,-3.2768286,-0.0266572
74.0000000,0.3671956,-0.5980904,2.8092821,-1.5091270,-3.2729017,-0.0341561
75.0000000,0.3580480,-0.5993506,2.8101157,-1.5203102,-3.2646175,-0.0345467
76.0000000,0.3502355,-0.6003834,2.8108275,-1.5239323,-3.2709625,-0.0365216
77.0000000,0.3424907,-0.6018593,2.8118527,-1.5183508,-3.2774547,-0.0334318
78.0000000,0.3333192,-0.6026814,2.8116888,-1.5118303,-3.2683664,-0.0337111
79.0000000,0.3237600,-0.6030928,2.8095387,-1.5093113,-3.2692984,-0.0386131
80.0000000,0.3129096,-0.6035764,2.8070884,-1.5098070,-3.2715860,-0.0430998
81.0000000,0.3015628,-0.6039556,2.8054771,-1.5013490,-3.2737160,-0.0437434
82.0000000,0.2879853,-0.6045041,2.8052720,-1.4929931,-3.2637422,-0.0398445
83.0000000,0.2735434,-0.6032203,2.8007644,-1.4903448,-3.2592023,-0.0411740
84.0000000,0.2566223,-0.6022290,2.7976216,-1.4991190,-3.2617616,-0.0472637
85.0000000,0.2394576,-0.6012508,2.7952509,-1.5009760,-3.2577119,-0.0466000
86.0000000,0.2225766,-0.6003742,2.7930888,-1.4908492,-3.2519256,-0.0438108
87.0000000,0.2043543,-0.5992026,2.7903529,-1.4925930,-3.2444446,-0.0487640
88.0000000,0.1862602,-0.5986902,2.7876561,-1.4921412,-3.2537398,-0.0541820
89.0000000,0.1690092,-0.5987084,2.7865889,-1.4786391,-3.2594259,-0.0524055
90.0000000,0.1507516,-0.5990173,2.7856990,-1.4722417,-3.2638872,-0.0500142
91.0000000,0.1325340,-0.5991691,2.7841648,-1.4711951,-3.2821950,-0.0575795
92.0000000,0.1144338,-0.5990868,2.7827927,-1.4700035,-3.3008910,-0.0674267
93.0000000,0.0975232,-0.5984284,2.7817861,-1.4623608,-3.3193060,-0.0720715
94.0000000,0.0807109,-0.5970585,2.7807925,-1.4594331,-3.3401495,-0.0788021
95.0000000,0.0626984,-0.5952655,2.7804388,-1.4643438,-3.3436152,-0.0837464
96.0000000,0.0452251,-0.5936064,2.7802560,-1.4653655,-3.3522160,-0.0931030
97.0000000,0.0260983,-0.5921450,2.7787000,-1.4822988,-3.3470362,-0.1256039
98.0000000,0.0102954,-0.5920175,2.7823485,-1.4693834,-3.3582354,-0.1195633
99.0000000,-0.0072107,-0.5932397,2.7867880,-1.4744591,-3.3896596,-0.1096229
100.0000000,-0.0252414,-0.5954137,2.7917615,-1.4808462,-3.3957094,-0.1018210
101.0000000,-0.0427961,-0.5977262,2.7973986,-1.4851317,-3.4057523,-0.0932237
