x,y,z
x,y,z
[-1.3728198  -1.47412886  4.35352899],n-fold
[-0.97099591 -0.84771999  4.27676664],n-fold
[-1.77105646 -0.90311867  4.44796133],n-fold
[-0.90443664 -1.89094069  3.99292555],n-fold
[-1.73215508 -2.01373232  4.31369409],n-fold
[-1.1129136  -1.93242328  4.0915425 ],"Aruco, [0]"
[-1.19900199 -0.88251589  4.41932794],"Aruco, [1]"
[-1.95603859 -2.05336752  4.42572022],"Aruco, [3]"
[-1.60021279 -1.5156931   4.46541076],"Aruco, [2]"
[-1.99751284 -0.92586883  4.52602845],"Aruco, [8]"
x,y,z
[-1.37165186 -1.47375     4.35806302],n-fold
[-0.96850816 -0.84633477  4.27816165],n-fold
[-0.90435881 -1.8920994   3.99839275],n-fold
[-1.73224946 -2.01360252  4.31780839],n-fold
[-1.76750723 -0.90009801  4.44642233],n-fold
[-1.11424859 -1.93751613  4.10526618],"Aruco, [0]"
[-1.18849541 -0.87567468  4.39410218],"Aruco, [1]"
[-1.93462049 -2.02990664  4.38078147],"Aruco, [3]"
[-1.5905283  -1.5064288   4.44476616],"Aruco, [2]"
[-2.00314072 -0.92631347  4.5451204 ],"Aruco, [8]"
x,y,z
[-1.37267214 -1.47464802  4.36602189],n-fold
[-0.96917312 -0.84802661  4.2872134 ],n-fold
[-1.73253677 -2.01169563  4.31946328],n-fold
[-0.90738485 -1.8945615   4.00851377],n-fold
[-1.76344491 -0.89671246  4.44187427],n-fold
[-1.11819899 -1.94198384  4.11987407],"Aruco, [0]"
[-1.19318265 -0.879138    4.41705331],"Aruco, [1]"
[-1.95324401 -2.04686867  4.42338633],"Aruco, [3]"
[-1.5815232  -1.49747134  4.42496085],"Aruco, [2]"
[-1.96915129 -0.90882414  4.47227554],"Aruco, [8]"
x,y,z
[-1.36989895 -1.47225313  4.36333405],n-fold
[-0.90779406 -1.89522621  4.01432226],n-fold
[-0.96590269 -0.84559964  4.28518475],n-fold
[-1.76139513 -0.89538897  4.44395314],n-fold
[-1.73351299 -2.01236811  4.32691968],n-fold
[-1.12384082 -1.95115541  4.14458993],"Aruco, [0]"
[-1.18167154 -0.87057105  4.38516483],"Aruco, [1]"
[-1.97017068 -2.06363651  4.46692133],"Aruco, [3]"
[-1.59429588 -1.50906278  4.46502125],"Aruco, [2]"
[-2.00118344 -0.92390437  4.55233942],"Aruco, [8]"
x,y,z
[-1.36775951 -1.46896248  4.358354  ],n-fold
[-0.90714681 -1.8924437   4.0103043 ],n-fold
[-1.75970507 -0.89187598  4.44187758],n-fold
[-0.96177586 -0.84231094  4.27690293],n-fold
[-1.13304734 -1.96516819  4.17884691],"Aruco, [0]"
[-1.17696488 -0.86701354  4.37734705],"Aruco, [1]"
