63.0000000,0.5841973,-0.5816324,2.7775356
63.0000000,0.5841973,-0.5816324,2.7775356
63.0000000,0.5841973,-0.5816324,2.7775356
64.0000000,0.5846925,-0.5800500,2.7745081
64.0000000,0.5846925,-0.5800500,2.7745081
64.0000000,0.5846925,-0.5800500,2.7745081
65.0000000,0.5852823,-0.5782821,2.7719917
65.0000000,0.5852823,-0.5782821,2.7719917
65.0000000,0.5852823,-0.5782821,2.7719917
65.0000000,0.5852823,-0.5782821,2.7719917
65.0000000,0.5852823,-0.5782821,2.7719917
66.0000000,0.5858300,-0.5770191,2.7699733
66.0000000,0.5858300,-0.5770191,2.7699733
66.0000000,0.5858300,-0.5770191,2.7699733
66.0000000,0.5858300,-0.5770191,2.7699733
66.0000000,0.5858300,-0.5770191,2.7699733
67.0000000,0.5863223,-0.5761514,2.7681199
67.0000000,0.5863223,-0.5761514,2.7681199
67.0000000,0.5863223,-0.5761514,2.7681199
67.0000000,0.5863223,-0.5761514,2.7681199
67.0000000,0.5863223,-0.5761514,2.7681199
67.0000000,0.5863223,-0.5761514,2.7681199
68.0000000,0.5860081,-0.5756626,2.7680600
68.0000000,0.5860081,-0.5756626,2.7680600
68.0000000,0.5860081,-0.5756626,2.7680600
68.0000000,0.5860081,-0.5756626,2.7680600
68.0000000,0.5860081,-0.5756626,2.7680600
69.0000000,0.5877674,-0.5743713,2.7649568
69.0000000,0.5877674,-0.5743713,2.7649568
69.0000000,0.5877674,-0.5743713,2.7649568
69.0000000,0.5877674,-0.5743713,2.7649568
69.0000000,0.5877674,-0.5743713,2.7649568
70.0000000,0.5887816,-0.5737156,2.7630292
70.0000000,0.5887816,-0.5737156,2.7630292
70.0000000,0.5887816,-0.5737156,2.7630292
70.0000000,0.5887816,-0.5737156,2.7630292
70.0000000,0.5887816,-0.5737156,2.7630292
71.0000000,0.5887773,-0.5729742,2.7601749
71.0000000,0.5887773,-0.5729742,2.7601749
71.0000000,0.5887773,-0.5729742,2.7601749
