66.0000000,-0.4642258,0.5043237,2.3615997,2.0213741,1.5756541,0.2354056,1.0000000
67.0000000,-0.6796628,-0.5169846,2.5473103,2.2914617,1.8277867,0.5032985,0.0000000
68.0000000,-0.3521498,0.6645173,2.2980553,1.9079289,1.6207097,0.2123720,1.0000000
69.0000000,-0.3163117,0.7747493,2.3966680,-2.3712981,-2.0776936,-0.3635288,1.0000000
69.0000000,-0.5456999,-0.3679007,2.7097434,-2.3712981,-2.0776936,-0.3635288,0.0000000
70.0000000,-0.7055267,0.3140663,2.4070447,-2.0529135,-1.8561247,-0.3783129,2.0000000
70.0000000,-0.2607480,0.8258013,2.3571933,-2.0529135,-1.8561247,-0.3783129,1.0000000
70.0000000,-0.4358214,-0.2827042,2.5388562,-2.0529135,-1.8561247,-0.3783129,0.0000000
71.0000000,-0.2235119,0.8990931,2.4004967,2.1237624,1.8175336,0.0845292,1.0000000
71.0000000,-0.6699843,0.3665203,2.4709348,2.1237624,1.8175336,0.0845292,2.0000000
71.0000000,-0.3834835,-0.2365469,2.5999349,2.1237624,1.8175336,0.0845292,0.0000000
72.0000000,-0.7436148,1.0311937,2.4322949,2.2021473,1.9249101,0.0696987,11.0000000
72.0000000,-0.4432791,0.3743145,2.4585189,2.2021473,1.9249101,0.0696987,12.0000000
72.0000000,-0.0135476,0.9162100,2.3987445,2.2021473,1.9249101,0.0696987,11.0000000
72.0000000,-0.1585795,-0.2171272,2.6470215,2.2021473,1.9249101,0.0696987,10.0000000
72.0000000,-0.1972925,0.9510158,2.4141996,2.2021473,1.9249101,0.0696987,1.0000000
72.0000000,-0.6276123,0.3994445,2.4494790,2.2021473,1.9249101,0.0696987,2.0000000
72.0000000,-0.3448092,-0.1965748,2.6610567,2.2021473,1.9249101,0.0696987,0.0000000
73.0000000,-0.1256272,-0.1825965,2.6558341,2.2444086,1.9869278,-0.0966861,10.0000000
73.0000000,-0.1816366,0.9961384,2.4345204,2.2444086,1.9869278,-0.0966861,1.0000000
73.0000000,-0.6021113,0.4249547,2.4419196,2.2444086,1.9869278,-0.0966861,2.0000000
73.0000000,-0.3129386,-0.1643352,2.6614311,2.2444086,1.9869278,-0.0966861,0.0000000
74.0000000,-0.0958055,-0.1536594,2.6590828,2.2020721,1.9733015,-0.0875608,10.0000000
74.0000000,-0.3948957,0.4287273,2.4583908,2.2020721,1.9733015,-0.0875608,12.0000000
74.0000000,-0.1613536,1.0266348,2.4355551,2.2020721,1.9733015,-0.0875608,1.0000000
74.0000000,-0.5820332,0.4523475,2.4635963,2.2020721,1.9733015,-0.0875608,2.0000000
74.0000000,-0.2819063,-0.1362426,2.6657366,2.2020721,1.9733015,-0.0875608,0.0000000
75.0000000,-0.0616748,-0.1248386,2.6595440,-2.1344481,-1.9792197,-0.3939561,10.0000000
75.0000000,-0.1328032,1.0492890,2.4165362,-2.1344481,-1.9792197,-0.3939561,1.0000000
75.0000000,-0.5515233,0.4785710,2.4677340,-2.1344481,-1.9792197,-0.3939561,2.0000000
75.0000000,-0.2441550,-0.1054362,2.6328376,-2.1344481,-1.9792197,-0.3939561,0.0000000
76.0000000,-0.0322929,-0.0956889,2.6591124,2.2358221,2.0471069,-0.1364070,10.0000000
76.0000000,-0.3394400,0.4806081,2.4559967,2.2358221,2.0471069,-0.1364070,12.0000000
76.0000000,-0.6587362,1.1304747,2.4440643,2.2358221,2.0471069,-0.1364070,11.0000000
