1.0000000,-1.2608223,0.5781151,2.2814517,10.0000000
1.0000000,-1.1926827,1.3587749,2.3129129,18.0000000
1.0000000,-1.8150440,0.6159357,2.2838154,12.0000000
1.0000000,-1.2498323,0.7880107,2.2926290,0.0000000
1.0000000,-1.8231996,0.8079069,2.2888805,2.0000000
1.0000000,-1.2151099,1.5672146,2.3122968,8.0000000
2.0000000,-1.8061737,0.6137703,2.2919813,12.0000000
2.0000000,-1.2482583,0.5846712,2.2866581,10.0000000
2.0000000,-1.1913288,1.3577092,2.3139228,18.0000000
2.0000000,-1.2591204,0.7579547,2.2971523,0.0000000
2.0000000,-1.8192793,0.8160758,2.2898792,2.0000000
2.0000000,-1.2073572,1.5698385,2.3116660,8.0000000
3.0000000,-1.2553602,0.5813311,2.2844018,10.0000000
3.0000000,-1.8107090,0.6146811,2.2893003,12.0000000
3.0000000,-1.1972645,1.3571331,2.3134200,18.0000000
3.0000000,-1.2372076,0.7801243,2.2976342,0.0000000
3.0000000,-1.8163079,0.8161580,2.2902929,2.0000000
3.0000000,-1.2248485,1.5713563,2.3055607,8.0000000
4.0000000,-1.2583653,0.5819862,2.2838160,10.0000000
4.0000000,-1.8105135,0.6157974,2.2891252,12.0000000
4.0000000,-1.1985281,1.3600902,2.3114652,18.0000000
4.0000000,-1.1940133,0.7464185,2.3161343,0.0000000
4.0000000,-1.8327499,0.8039188,2.2855163,2.0000000
4.0000000,-1.2123764,1.5765743,2.3039676,8.0000000
5.0000000,-1.2658930,0.5744817,2.2800880,10.0000000
5.0000000,-1.8114194,0.6131238,2.2876337,12.0000000
5.0000000,-1.2013038,1.3562437,2.3109190,18.0000000
5.0000000,-1.8151940,0.7932593,2.2982161,2.0000000
5.0000000,-1.2255438,0.7659150,2.3040015,0.0000000
5.0000000,-1.2108114,1.5789456,2.3025035,8.0000000
6.0000000,-1.2640846,0.5695666,2.2812734,10.0000000
6.0000000,-1.8144120,0.6129402,2.2848731,12.0000000
6.0000000,-1.1957920,1.3504026,2.3185373,18.0000000
6.0000000,-1.2358963,0.7476678,2.3038971,0.0000000
6.0000000,-1.8279881,0.7913246,2.2886246,2.0000000
6.0000000,-1.2280242,1.5658287,2.3098583,8.0000000
7.0000000,-1.2859094,0.5695117,2.2743576,10.0000000
7.0000000,-1.8246645,0.8035328,2.2877068,2.0000000
7.0000000,-1.1985186,0.7505940,2.3117049,0.0000000
7.0000000,-1.2205556,1.5500633,2.3263165,8.0000000
8.0000000,-1.2676491,0.5636825,2.2809290,10.0000000
8.0000000,-1.8138439,0.6120580,2.2857756,12.0000000
8.0000000,-1.1996232,1.3537248,2.3161481,18.0000000
8.0000000,-1.8297051,0.8063038,2.2833186,2.0000000
8.0000000,-1.2076032,0.7694500,2.3086958,0.0000000
8.0000000,-1.2242683,1.5607886,2.3181207,8.0000000
9.0000000,-1.2797838,0.5730013,2.2752045,10.0000000
9.0000000,-1.8120462,0.6127324,2.2868618,12.0000000
9.0000000,-1.2027553,1.3564228,2.3148411,18.0000000
9.0000000,-1.2309310,0.7477529,2.3035289,0.0000000
9.0000000,-1.8244296,0.8147449,2.2866425,2.0000000
9.0000000,-1.2100422,1.5680815,2.3144629,8.0000000
10.0000000,-1.2800272,0.5695296,2.2748698,10.0000000
10.0000000,-1.8144289,0.6172776,2.2847792,12.0000000
10.0000000,-1.2009992,1.3545395,2.3163712,18.0000000
10.0000000,-1.2417414,0.7597331,2.3011082,0.0000000
10.0000000,-1.8143964,0.8253801,2.2930213,2.0000000
10.0000000,-1.2176154,1.5685101,2.3125311,8.0000000
11.0000000,-1.2754870,0.5608556,2.2768603,10.0000000
11.0000000,-1.8169503,0.6112640,2.2846506,12.0000000
11.0000000,-1.1989233,1.3534244,2.3177487,18.0000000
11.0000000,-1.8249508,0.8168256,2.2833784,2.0000000
11.0000000,-1.2526715,0.7346062,2.3027989,0.0000000
11.0000000,-1.2339881,1.5666803,2.3116723,8.0000000
12.0000000,-1.8143786,0.6135698,2.2849586,12.0000000
12.0000000,-1.2727319,0.5746500,2.2796154,10.0000000
12.0000000,-1.2041754,1.3557218,2.3141814,18.0000000
12.0000000,-1.2393193,0.7402052,2.3049257,0.0000000
