Format Version,1.23,Take Name,experiment_006,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-08 01.50.50.841 ,Capture Start Frame,3455167,Total Frames in Take,9049,Total Exported Frames,9049,Rotation Type,XZY,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
910,3.792000,0.618307,0.215582,0.040297,2.763638,1.977696,-2.855552,-6.934104,1.666161,91.732697,3.123742,1.819150,2.371402
911,3.796000,0.626185,0.210419,0.040318,2.763626,1.977691,-2.855545,-6.931126,1.671512,91.767220,3.123801,1.819092,2.371266
912,3.800000,0.634435,0.203698,0.042488,2.763624,1.977693,-2.855544,-7.002241,1.666574,91.733932,3.123860,1.819029,2.371111
913,3.804000,0.653973,0.199548,0.042884,2.763618,1.977676,-2.855536,-7.011100,1.652514,91.764359,3.123939,1.819006,2.370954
914,3.808000,0.637804,0.203726,0.037069,2.763620,1.977667,-2.855548,-7.012282,1.635341,91.713928,3.123974,1.818959,2.370707
915,3.813000,0.629367,0.198870,0.042953,2.763622,1.977680,-2.855549,-7.051928,1.639649,91.707115,3.124032,1.818900,2.370541
916,3.817000,0.619747,0.202918,0.044281,2.763629,1.977680,-2.855546,-7.029675,1.675537,91.690964,3.124055,1.818752,2.370368
917,3.821000,0.620006,0.202953,0.034715,2.763629,1.977690,-2.855548,-7.075706,1.666373,91.617638,3.124150,1.818683,2.370124
918,3.825000,0.638233,0.207879,0.037299,2.763641,1.977718,-2.855572,-7.105687,1.683656,91.591515,3.124218,1.818600,2.369936
919,3.829000,0.630241,0.216996,0.044294,2.763632,1.977698,-2.855553,-7.070587,1.696549,91.583443,3.124308,1.818549,2.369734
920,3.833000,0.619303,0.208517,0.036033,2.763628,1.977697,-2.855553,-7.023447,1.750552,91.610580,3.124253,1.818271,2.369645
921,3.837000,0.630988,0.202576,0.034387,2.763632,1.977684,-2.855553,-7.082960,1.658579,91.588371,3.124359,1.818321,2.369499
922,3.842000,0.636734,0.209154,0.028296,2.763639,1.977701,-2.855568,-7.066905,1.700549,91.641197,3.124381,1.818033,2.369443
923,3.846000,0.639463,0.200716,0.039045,2.763626,1.977689,-2.855548,-7.143154,1.662990,91.684776,3.124337,1.817987,2.369353
924,3.850000,0.627787,0.210466,0.040610,2.763627,1.977677,-2.855542,-7.122454,1.599231,91.718422,3.124281,1.817957,2.369216
925,3.854000,0.631871,0.207861,0.039457,2.763620,1.977681,-2.855540,-7.124944,1.583902,91.696312,3.124328,1.817947,2.369007
926,3.858000,0.649606,0.220045,0.044708,2.763622,1.977687,-2.855542,-7.123810,1.628352,91.698593,3.124454,1.817867,2.368832
927,3.862000,0.619533,0.213584,0.039934,2.763624,1.977688,-2.855536,-7.129190,1.684324,91.665787,3.124601,1.817827,2.368648
928,3.867000,0.626295,0.204923,0.043277,2.763626,1.977684,-2.855539,-7.146832,1.724151,91.623016,3.124671,1.817801,2.368399
929,3.871000,0.620125,0.210856,0.041098,2.763629,1.977687,-2.855545,-7.109066,1.729397,91.614876,3.124781,1.817758,2.368223
930,3.875000,0.638941,0.222875,0.046435,2.763628,1.977686,-2.855535,-7.081015,1.726784,91.629326,3.124861,1.817756,2.368061
931,3.879000,0.631323,0.224332,0.053615,2.763633,1.977687,-2.855536,-7.111181,1.756705,91.620972,3.124938,1.817680,2.367903
932,3.883000,0.641561,0.215359,0.045456,2.763635,1.977703,-2.855537,-7.004136,1.737977,91.608940,3.124982,1.817739,2.367649
933,3.888000,0.642001,0.214886,0.031954,2.763647,1.977719,-2.855547,-6.982440,1.766085,91.568619,3.125061,1.817717,2.367453
934,3.892000,0.597560,0.210654,0.036821,2.763629,1.977695,-2.855551,-6.951413,1.776076,91.568352,3.125111,1.817809,2.367213
935,3.896000,0.611930,0.210527,0.044717,2.763633,1.977698,-2.855544,-6.952249,1.782058,91.625648,3.125198,1.817660,2.367138
936,3.900000,0.625798,0.214071,0.045498,2.763634,1.977689,-2.855543,-6.962254,1.761231,91.640869,3.125249,1.817575,2.366995
937,3.904000,0.654078,0.214461,0.045681,2.763636,1.977698,-2.855533,-6.982876,1.725117,91.588074,3.125318,1.817614,2.366765
938,3.908000,0.629067,0.201321,0.033510,2.763650,1.977716,-2.855557,-6.965106,1.764966,91.575577,3.125375,1.817620,2.366531
939,3.913000,0.624143,0.193817,0.037416,2.763622,1.977687,-2.855538,-6.934795,1.774217,91.606461,3.125423,1.817605,2.366358
940,3.917000,0.733400,0.164843,0.046151,2.763627,1.977737,-2.855551,-6.916033,1.765839,91.640244,3.125481,1.817608,2.366210
941,3.921000,0.698418,0.181715,0.039116,2.763638,1.977729,-2.855566,-6.922855,1.764358,91.651939,3.125544,1.817572,2.366046
942,3.925000,0.644281,0.218212,0.053984,2.763631,1.977694,-2.855537,-6.944744,1.759053,91.637932,3.125598,1.817544,2.365861
943,3.929000,0.633716,0.209303,0.051961,2.763624,1.977684,-2.855543,-6.990973,1.742299,91.613342,3.125674,1.817547,2.365633
944,3.933000,0.618281,0.212188,0.042212,2.763628,1.977689,-2.855541,-7.004186,1.748795,91.629608,3.125726,1.817526,2.365462
945,3.938000,0.606384,0.214931,0.040915,2.763627,1.977684,-2.855553,-6.968144,1.756349,91.655357,3.125783,1.817541,2.365288
946,3.942000,0.613525,0.211105,0.039977,2.763626,1.977689,-2.855546,-6.953269,1.769759,91.679085,3.125857,1.817490,2.365125
947,3.946000,0.608143,0.218076,0.041442,2.763633,1.977682,-2.855540,-7.016455,1.731535,91.616508,3.125896,1.817550,2.364880
948,3.950000,0.621972,0.189714,0.047673,2.763629,1.977675,-2.855532,-7.009996,1.784269,91.619110,3.125957,1.817559,2.364707
949,3.954000,0.630210,0.191121,0.042872,2.763628,1.977688,-2.855538,-7.155401,1.777104,91.608017,3.126080,1.817565,2.364532
950,3.958000,0.623630,0.193158,0.036782,2.763626,1.977689,-2.855544,-7.013928,1.796516,91.612099,3.126183,1.817582,2.364362
951,3.962000,0.658373,0.199821,0.046342,2.763629,1.977682,-2.855544,-6.871037,1.783472,91.628975,3.126269,1.817628,2.364145
952,3.967000,0.627467,0.202753,0.047483,2.763619,1.977682,-2.855534,-6.845461,1.777406,91.595955,3.126367,1.817635,2.363940
953,3.971000,0.615860,0.197125,0.037457,2.763627,1.977682,-2.855539,-6.902775,1.764697,91.574936,3.126422,1.817675,2.363761
954,3.975000,0.621312,0.201922,0.035000,2.763622,1.977683,-2.855535,-6.880383,1.786201,91.576027,3.126462,1.817553,2.363574
955,3.979000,0.644778,0.214295,0.043905,2.763630,1.977692,-2.855534,-6.891966,1.764241,91.560982,3.126523,1.817546,2.363357
956,3.983000,0.644685,0.204718,0.044318,2.763631,1.977695,-2.855557,-6.840052,1.758142,91.547760,3.126611,1.817520,2.363090
957,3.987000,0.629656,0.215525,0.041417,2.763636,1.977692,-2.855549,-7.184163,1.735594,91.538582,3.126734,1.817533,2.362923
958,3.992000,0.631440,0.224389,0.044531,2.763637,1.977704,-2.855551,-7.042273,1.732227,91.475861,3.126773,1.817495,2.362685
959,3.996000,0.600790,0.210156,0.042267,2.763635,1.977697,-2.855550,-7.076791,1.736817,91.492432,3.126826,1.817483,2.362489
960,4.000000,0.620210,0.198787,0.038978,2.763626,1.977698,-2.855541,-7.087523,1.723136,91.475166,3.126856,1.817441,2.362315
961,4.004000,0.628491,0.209889,0.047586,2.763633,1.977690,-2.855537,-7.121597,1.736177,91.537041,3.126901,1.817477,2.362146
962,4.008000,0.654453,0.203236,0.049624,2.763634,1.977683,-2.855540,-7.222883,1.715041,91.528778,3.126999,1.817498,2.361946
963,4.013000,0.624561,0.200903,0.034521,2.763649,1.977700,-2.855561,-7.328640,1.710663,91.587196,3.127113,1.817550,2.361784
964,4.017000,0.656150,0.203257,0.041643,2.763634,1.977687,-2.855537,-7.175884,1.703713,91.577354,3.127172,1.817513,2.361545
965,4.021000,0.631382,0.212840,0.035439,2.763650,1.977717,-2.855557,-7.067964,1.706693,91.557251,3.127228,1.817490,2.361314
966,4.025000,0.605965,0.206200,0.038744,2.763639,1.977688,-2.855552,-7.004786,1.724172,91.576462,3.127306,1.817529,2.361068
967,4.029000,0.607325,0.206717,0.039905,2.763636,1.977684,-2.855555,-7.034420,1.702011,91.547264,3.127385,1.817557,2.360838
968,4.033000,0.626638,0.209593,0.044341,2.763633,1.977694,-2.855541,-7.033721,1.695049,91.518661,3.127543,1.817610,2.360535
969,4.037000,0.623632,0.213547,0.052685,2.763638,1.977682,-2.855542,-7.100945,1.677027,91.496017,3.127671,1.817620,2.360289
970,4.042000,0.628627,0.206470,0.054582,2.763639,1.977698,-2.855530,-7.084080,1.698102,91.528412,3.127740,1.817586,2.360088
971,4.046000,0.652453,0.206561,0.049899,2.763633,1.977690,-2.855535,-7.116732,1.654890,91.466385,3.127822,1.817657,2.359806
972,4.050000,0.655696,0.210124,0.047657,2.763633,1.977674,-2.855526,-7.150879,1.618383,91.467186,3.127901,1.817701,2.359538
973,4.054000,0.621503,0.206830,0.041637,2.763634,1.977670,-2.855541,-7.146283,1.600884,91.471138,3.127943,1.817725,2.359333
974,4.058000,0.647434,0.202803,0.047700,2.763620,1.977681,-2.855539,-7.114440,1.619074,91.534874,3.128020,1.817752,2.359149
975,4.063000,0.639535,0.200685,0.044872,2.763623,1.977674,-2.855542,-7.141522,1.597346,91.551559,3.128098,1.817790,2.358947
976,4.067000,0.614924,0.202018,0.043211,2.763632,1.977680,-2.855540,-7.142658,1.613908,91.562958,3.128166,1.817780,2.358741
977,4.071000,0.633278,0.200075,0.046452,2.763630,1.977687,-2.855544,-7.085329,1.630761,91.514999,3.128274,1.817774,2.358408
978,4.075000,0.647103,0.198269,0.040991,2.763633,1.977700,-2.855544,-7.075017,1.652131,91.512993,3.128405,1.817763,2.358136
979,4.079000,0.652877,0.202538,0.048893,2.763628,1.977692,-2.855533,-7.052826,1.644017,91.520027,3.128502,1.817798,2.357918
980,4.083000,0.628839,0.209561,0.041141,2.763625,1.977684,-2.855535,-7.047783,1.657804,91.521545,3.128583,1.817814,2.357692
981,4.088000,0.724005,0.181281,0.049489,2.763626,1.977739,-2.855544,-6.999637,1.673175,91.551086,3.128635,1.817823,2.357474
982,4.092000,0.628158,0.207258,0.045913,2.763624,1.977701,-2.855540,-6.948534,1.706692,91.559242,3.128689,1.817773,2.357266
983,4.096000,0.623063,0.230601,0.044900,2.763623,1.977683,-2.855547,-6.914869,1.716638,91.607193,3.128757,1.817788,2.357057
984,4.100000,0.628904,0.228270,0.041234,2.763633,1.977696,-2.855554,-6.958738,1.691581,91.561073,3.128864,1.817788,2.356807
985,4.104000,0.635296,0.214088,0.039056,2.763628,1.977693,-2.855542,-6.938327,1.719537,91.592415,3.128960,1.817783,2.356556
986,4.108000,0.641078,0.212745,0.049346,2.763629,1.977696,-2.855538,-6.986856,1.725958,91.591660,3.129044,1.817774,2.356305
987,4.112000,0.616224,0.208649,0.037479,2.763630,1.977701,-2.855543,-6.984001,1.688194,91.571785,3.129158,1.817851,2.355982
988,4.117000,0.633843,0.203695,0.029419,2.763648,1.977711,-2.855553,-6.952291,1.655355,91.522270,3.129262,1.817901,2.355634
989,4.121000,0.655786,0.205268,0.050042,2.763641,1.977702,-2.855538,-6.968538,1.652403,91.508385,3.129378,1.817943,2.355355
990,4.125000,0.641808,0.220744,0.052324,2.763626,1.977685,-2.855533,-6.930697,1.651293,91.509987,3.129477,1.817926,2.355116
991,4.129000,0.647367,0.224819,0.049302,2.763625,1.977690,-2.855533,-6.963781,1.630115,91.486786,3.129593,1.817927,2.354868
992,4.133000,0.637460,0.210839,0.046362,2.763628,1.977694,-2.855534,-6.914159,1.627483,91.507729,3.129701,1.817932,2.354623
993,4.138000,0.634988,0.217913,0.049706,2.763635,1.977691,-2.855532,-6.918689,1.610096,91.526649,3.129787,1.817943,2.354386
994,4.142000,0.638062,0.202286,0.048327,2.763633,1.977697,-2.855534,-6.964173,1.593427,91.507645,3.129888,1.817990,2.354119
995,4.146000,0.646044,0.211880,0.048934,2.763640,1.977693,-2.855546,-6.911664,1.608832,91.537300,3.129980,1.817993,2.353884
996,4.150000,0.624205,0.216001,0.047303,2.763637,1.977695,-2.855543,-7.039337,1.592988,91.496986,3.130110,1.818020,2.353577
997,4.154000,0.630663,0.210752,0.046478,2.763637,1.977703,-2.855544,-7.011541,1.605696,91.501762,3.130223,1.818020,2.353334
998,4.158000,0.623288,0.225066,0.043548,2.763642,1.977694,-2.855551,-7.031187,1.617179,91.505234,3.130348,1.817997,2.353076
999,4.162000,0.626039,0.221973,0.051621,2.763632,1.977691,-2.855529,-7.055782,1.629501,91.515221,3.130502,1.818022,2.352856
1000,4.167000,0.617989,0.212036,0.046713,2.763633,1.977694,-2.855540,-7.042046,1.629836,91.513527,3.130600,1.817999,2.352608
1001,4.171000,0.646607,0.210267,0.040819,2.763633,1.977692,-2.855547,-6.926693,1.665248,91.526405,3.130717,1.817980,2.352346
1002,4.175000,0.625286,0.200287,0.041598,2.763629,1.977683,-2.855543,-6.654850,1.624328,91.508125,3.130868,1.817960,2.352040
1003,4.179000,0.651117,0.200360,0.044118,2.763631,1.977684,-2.855548,-6.517024,1.623621,91.544060,3.130987,1.817971,2.351779
1004,4.183000,0.638785,0.193833,0.040429,2.763630,1.977687,-2.855548,-6.510892,1.611149,91.531097,3.131140,1.817971,2.351464
1005,4.188000,0.647767,0.210562,0.043565,2.763641,1.977692,-2.855541,-6.497190,1.614915,91.543015,3.131271,1.817923,2.351196
1006,4.192000,0.616247,0.220056,0.043241,2.763636,1.977678,-2.855544,-6.531570,1.632237,91.586678,3.131334,1.817854,2.350983
1007,4.196000,0.638983,0.216039,0.048574,2.763636,1.977687,-2.855541,-6.599446,1.615277,91.573204,3.131416,1.817887,2.350704
1008,4.200000,0.623334,0.214047,0.041521,2.763622,1.977681,-2.855541,-6.676838,1.611150,91.606766,3.131528,1.817692,2.350489
1009,4.204000,0.621806,0.220075,0.047122,2.763630,1.977689,-2.855542,-6.712101,1.591177,91.598396,3.131672,1.817693,2.350189
1010,4.208000,0.604860,0.206498,0.040858,2.763632,1.977680,-2.855552,-6.751710,1.591263,91.589783,3.131790,1.817680,2.349940
1011,4.213000,0.623528,0.206599,0.036640,2.763633,1.977690,-2.855548,-6.683315,1.616307,91.618713,3.131814,1.817672,2.349627
1012,4.217000,0.616622,0.201597,0.036203,2.763636,1.977686,-2.855550,-6.777134,1.673960,91.580910,3.131944,1.817706,2.349342
1013,4.221000,0.611300,0.203293,0.041300,2.763631,1.977678,-2.855549,-7.048612,1.635851,91.590302,3.132163,1.817739,2.349129
1014,4.225000,0.633059,0.207769,0.049369,2.763624,1.977685,-2.855540,-6.704910,1.614333,91.528809,3.132404,1.817682,2.348597
1015,4.229000,0.665390,0.217093,0.056667,2.763628,1.977700,-2.855524,-6.629207,1.620897,91.530960,3.132579,1.817707,2.348278
1016,4.233000,0.618785,0.218814,0.044527,2.763623,1.977688,-2.855536,-6.593779,1.612759,91.578621,3.132559,1.817710,2.348083
1017,4.237000,0.641899,0.217971,0.041244,2.763626,1.977695,-2.855540,-6.508539,1.626937,91.520935,3.132734,1.817682,2.347660
1018,4.242000,0.639152,0.213071,0.038432,2.763632,1.977702,-2.855536,-6.492285,1.620830,91.528625,3.132875,1.817673,2.347361
1019,4.246000,0.632035,0.214637,0.036117,2.763633,1.977687,-2.855554,-6.582132,1.604673,91.516212,3.133009,1.817648,2.347071
1020,4.250000,0.652485,0.197170,0.044620,2.763629,1.977695,-2.855530,-6.611902,1.600469,91.545845,3.133091,1.817650,2.346821
1021,4.254000,0.657972,0.212522,0.040486,2.763638,1.977691,-2.855539,-6.732193,1.581518,91.561050,3.133202,1.817681,2.346548
1022,4.258000,0.650791,0.211371,0.042089,2.763628,1.977689,-2.855540,-6.997399,1.517426,91.592613,3.133320,1.817686,2.346331
1023,4.263000,0.642784,0.218155,0.041721,2.763629,1.977671,-2.855540,-7.050795,1.462999,91.623535,3.133438,1.817695,2.346054
1024,4.267000,0.631989,0.211228,0.042864,2.763624,1.977688,-2.855523,-7.008754,1.482127,91.593262,3.133533,1.817646,2.345700
1025,4.271000,0.645315,0.199735,0.044341,2.763624,1.977689,-2.855533,-6.955465,1.510350,91.639771,3.133662,1.817613,2.345412
1026,4.275000,0.626992,0.205662,0.044583,2.763634,1.977698,-2.855554,-6.977532,1.532656,91.706154,3.133841,1.817546,2.345241
1027,4.279000,0.632262,0.221679,0.044973,2.763635,1.977704,-2.855556,-6.950733,1.543871,91.691223,3.133981,1.817482,2.344888
1028,4.283000,0.632853,0.226113,0.044780,2.763635,1.977712,-2.855550,-6.891822,1.549022,91.682098,3.134118,1.817404,2.344505
1029,4.287000,0.641187,0.231030,0.046414,2.763638,1.977692,-2.855544,-6.772733,1.601395,91.666901,3.134224,1.817294,2.344143
1030,4.292000,0.615703,0.219394,0.042158,2.763633,1.977684,-2.855556,-6.679389,1.608373,91.669273,3.134362,1.817279,2.343788
1031,4.296000,0.607301,0.214840,0.041354,2.763645,1.977717,-2.855561,-6.657897,1.631699,91.683525,3.134512,1.817214,2.343451
1032,4.300000,0.643467,0.214140,0.049549,2.763636,1.977689,-2.855530,-6.736464,1.640759,91.676071,3.134670,1.817166,2.343101
1033,4.304000,0.634445,0.203707,0.043822,2.763631,1.977695,-2.855535,-6.734050,1.648804,91.699921,3.134823,1.817128,2.342790
1034,4.308000,0.640356,0.216244,0.044890,2.763639,1.977691,-2.855537,-6.697237,1.634900,91.719849,3.134967,1.817135,2.342436
1035,4.313000,0.614217,0.214897,0.042397,2.763636,1.977690,-2.855550,-6.691160,1.633824,91.734428,3.135101,1.817114,2.342100
1036,4.317000,0.642531,0.213456,0.046885,2.763630,1.977692,-2.855544,-6.622031,1.584553,91.763039,3.135183,1.817004,2.341778
1037,4.321000,0.636440,0.206488,0.046479,2.763640,1.977691,-2.855538,-6.618320,1.575937,91.740074,3.135329,1.816955,2.341381
1038,4.325000,0.645406,0.198979,0.041821,2.763633,1.977688,-2.855536,-6.604539,1.579059,91.727234,3.135509,1.816892,2.340986
1039,4.329000,0.615402,0.192496,0.039487,2.763627,1.977676,-2.855537,-6.650644,1.583396,91.726524,3.135689,1.816836,2.340588
1040,4.333000,0.609421,0.197855,0.040258,2.763628,1.977676,-2.855548,-6.701211,1.610835,91.711250,3.135861,1.816786,2.340227
1041,4.338000,0.638246,0.212517,0.048367,2.763619,1.977678,-2.855528,-6.739660,1.619149,91.695717,3.135997,1.816769,2.339851
1042,4.342000,0.615722,0.213547,0.047486,2.763624,1.977678,-2.855536,-6.794335,1.608530,91.701286,3.136159,1.816766,2.339483
1043,4.346000,0.650098,0.224660,0.052477,2.763628,1.977688,-2.855525,-6.695153,1.611285,91.723366,3.136280,1.816791,2.339088
1044,4.350000,0.642869,0.210006,0.042544,2.763630,1.977679,-2.855539,-6.721018,1.648545,91.712158,3.136394,1.816797,2.338717
1045,4.354000,0.640809,0.202097,0.041787,2.763629,1.977679,-2.855545,-6.889378,1.612499,91.739182,3.136566,1.816821,2.338386
1046,4.358000,0.631418,0.206601,0.045161,2.763633,1.977682,-2.855546,-6.678416,1.679825,91.801094,3.136698,1.816753,2.338050
1047,4.362000,0.618886,0.211573,0.039145,2.763636,1.977685,-2.855544,-6.561275,1.748851,91.873726,3.136899,1.816553,2.337698
1048,4.367000,0.639201,0.207471,0.039766,2.763639,1.977684,-2.855541,-6.714941,1.669091,91.795883,3.137084,1.816550,2.337255
1049,4.371000,0.654716,0.206577,0.035386,2.763633,1.977692,-2.855547,-6.639732,1.728488,91.892052,3.137234,1.816486,2.336948
1050,4.375000,0.635684,0.207755,0.041142,2.763628,1.977691,-2.855537,-6.629025,1.709807,91.934319,3.137333,1.816471,2.336595
1051,4.379000,0.627148,0.208983,0.031198,2.763645,1.977721,-2.855567,-6.619031,1.626572,91.830498,3.137609,1.816747,2.335968
1052,4.383000,0.635340,0.208487,0.032895,2.763636,1.977702,-2.855540,-6.710045,1.670926,91.874382,3.137702,1.816453,2.335726
1053,4.388000,0.630466,0.195994,0.041722,2.763625,1.977691,-2.855546,-6.717260,1.617760,91.858345,3.137847,1.816516,2.335249
1054,4.392000,0.623330,0.197589,0.043369,2.763619,1.977684,-2.855542,-6.713953,1.583708,91.809547,3.137977,1.816596,2.334785
1055,4.396000,0.635381,0.194320,0.044200,2.763621,1.977691,-2.855533,-6.962023,1.568157,91.803932,3.138082,1.816635,2.334418
1056,4.400000,0.644960,0.207583,0.040923,2.763620,1.977681,-2.855544,-6.715195,1.590770,91.840363,3.138245,1.816667,2.334013
1057,4.404000,0.643074,0.202459,0.044232,2.763625,1.977680,-2.855539,-6.519612,1.622002,91.858940,3.138446,1.816643,2.333552
1058,4.408000,0.630293,0.210111,0.041543,2.763638,1.977689,-2.855536,-6.475276,1.631323,91.854492,3.138628,1.816617,2.333112
1059,4.412000,0.642753,0.209087,0.041363,2.763630,1.977695,-2.855540,-6.454421,1.657940,91.918518,3.138767,1.816586,2.332730
1060,4.417000,0.643107,0.212522,0.047852,2.763630,1.977702,-2.855547,-6.463454,1.609431,91.916748,3.138923,1.816649,2.332273
1061,4.421000,0.633780,0.226399,0.042642,2.763639,1.977705,-2.855547,-6.498832,1.578427,91.910606,3.139048,1.816629,2.331829
1062,4.425000,0.613651,0.221223,0.044206,2.763645,1.977695,-2.855557,-6.531565,1.540182,91.930847,3.139172,1.816642,2.331426
1063,4.429000,0.618212,0.214896,0.042679,2.763635,1.977695,-2.855546,-6.647142,1.554105,91.946983,3.139296,1.816583,2.331053
1064,4.433000,0.622054,0.198742,0.041777,2.763634,1.977679,-2.855541,-7.085358,1.538441,91.913109,3.139431,1.816471,2.330701
1065,4.438000,0.622425,0.190833,0.036548,2.763629,1.977680,-2.855532,-6.905884,1.570315,91.903442,3.139615,1.816389,2.330228
1066,4.442000,0.642902,0.198652,0.034059,2.763627,1.977672,-2.855525,-6.933265,1.588591,91.859924,3.139770,1.816315,2.329764
1067,4.446000,0.646476,0.193428,0.042742,2.763627,1.977673,-2.855532,-6.900934,1.612696,91.890808,3.139934,1.816262,2.329362
1068,4.450000,0.659072,0.191596,0.044282,2.763635,1.977684,-2.855534,-6.835310,1.631927,91.910629,3.140128,1.816220,2.328910
1069,4.454000,0.641504,0.193924,0.039520,2.763632,1.977696,-2.855542,-6.953971,1.579632,91.911301,3.140297,1.816320,2.328475
1070,4.458000,0.636322,0.201603,0.041918,2.763638,1.977689,-2.855545,-6.808579,1.590899,91.947388,3.140402,1.816312,2.328012
1071,4.463000,0.647735,0.214340,0.047652,2.763630,1.977710,-2.855545,-6.530154,1.596760,91.959953,3.140545,1.816286,2.327508
1072,4.467000,0.624270,0.226584,0.045852,2.763629,1.977698,-2.855556,-6.414892,1.579154,91.961655,3.140733,1.816308,2.327008
1073,4.471000,0.608909,0.234777,0.033355,2.763637,1.977728,-2.855558,-6.366836,1.558459,91.964973,3.140897,1.816318,2.326558
1074,4.475000,0.633245,0.219873,0.041934,2.763619,1.977695,-2.855547,-6.331451,1.591826,92.006821,3.141040,1.816266,2.326128
1075,4.479000,0.625836,0.212924,0.042683,2.763624,1.977691,-2.855549,-6.456645,1.576864,92.012527,3.141208,1.816284,2.325711
1076,4.483000,0.615735,0.221592,0.043786,2.763623,1.977677,-2.855545,-6.561491,1.544422,92.021317,3.141333,1.816269,2.325281
1077,4.487000,0.627836,0.209961,0.044866,2.763628,1.977685,-2.855535,-6.584511,1.551778,92.014702,3.141431,1.816270,2.324863
1078,4.492000,0.626454,0.204253,0.044662,2.763628,1.977681,-2.855543,-6.598742,1.573864,92.054405,3.141482,1.816176,2.324519
1079,4.496000,0.631224,0.197542,0.033046,2.763625,1.977678,-2.855539,-6.700856,1.553626,92.040726,3.141612,1.816192,2.324094
1080,4.500000,0.653290,0.200262,0.044993,2.763626,1.977677,-2.855540,-6.678391,1.528506,92.108871,3.141839,1.816367,2.323633
1081,4.504000,0.639223,0.194469,0.045282,2.763621,1.977671,-2.855537,-6.431666,1.599693,92.119148,3.141968,1.816043,2.323162
1082,4.508000,0.633665,0.212122,0.041280,2.763628,1.977674,-2.855526,-6.437368,1.591402,92.122147,3.142130,1.816083,2.322708
1083,4.513000,0.632799,0.208050,0.040167,2.763629,1.977689,-2.855548,-6.547623,1.646468,92.143700,3.142300,1.815902,2.322347
1084,4.517000,0.647042,0.214097,0.041664,2.763640,1.977705,-2.855556,-6.590259,1.537943,92.073761,3.142488,1.816097,2.321782
1085,4.521000,0.648092,0.212971,0.046870,2.763630,1.977695,-2.855528,-6.664191,1.521937,92.037552,3.142611,1.816092,2.321339
1086,4.525000,0.721729,0.170589,0.046054,2.763626,1.977742,-2.855540,-6.675096,1.558450,92.052933,3.142718,1.815956,2.320927
1087,4.529000,0.655393,0.209967,0.040324,2.763622,1.977691,-2.855538,-6.567733,1.537859,92.042847,3.142837,1.816007,2.320447
1088,4.533000,0.610122,0.207743,0.037696,2.763633,1.977678,-2.855546,-6.409981,1.534949,92.064850,3.142960,1.816047,2.319984
1089,4.537000,0.650730,0.204297,0.042162,2.763624,1.977684,-2.855538,-6.363000,1.528896,92.079865,3.143087,1.816057,2.319551
1090,4.542000,0.633081,0.208085,0.047790,2.763632,1.977684,-2.855536,-6.290612,1.565947,92.113739,3.143209,1.816045,2.319119
1091,4.546000,0.629253,0.212254,0.054365,2.763632,1.977686,-2.855536,-6.332772,1.536424,92.124413,3.143337,1.816062,2.318694
1092,4.550000,0.634552,0.220693,0.052352,2.763632,1.977683,-2.855538,-6.417127,1.542871,92.145226,3.143441,1.815989,2.318326
1093,4.554000,0.632940,0.212820,0.050607,2.763640,1.977698,-2.855540,-6.508690,1.519119,92.140854,3.143591,1.816034,2.317905
1094,4.558000,0.631806,0.208204,0.045117,2.763631,1.977694,-2.855538,-6.602464,1.487036,92.090157,3.143697,1.816023,2.317437
1095,4.563000,0.646359,0.207313,0.050453,2.763639,1.977700,-2.855534,-6.832115,1.410277,92.100365,3.143822,1.816095,2.317060
1096,4.567000,0.624482,0.194411,0.047039,2.763630,1.977688,-2.855545,-6.968627,1.419138,92.089073,3.143932,1.816055,2.316672
1097,4.571000,0.612740,0.197680,0.031114,2.763647,1.977708,-2.855572,-6.899429,1.428974,92.061340,3.144067,1.816045,2.316192
1098,4.575000,0.712899,0.174757,0.048685,2.763631,1.977730,-2.855547,-6.812276,1.496369,92.063507,3.144169,1.815888,2.315774
1099,4.579000,0.639491,0.200796,0.049530,2.763630,1.977691,-2.855541,-6.743251,1.483040,92.046806,3.144372,1.815970,2.315284
1100,4.583000,0.628300,0.202797,0.035709,2.763639,1.977688,-2.855547,-6.915879,1.442168,92.025681,3.144546,1.816011,2.314846
1101,4.588000,0.653708,0.193523,0.044225,2.763628,1.977687,-2.855541,-6.831953,1.482041,92.005219,3.144670,1.815942,2.314357
1102,4.592000,0.639684,0.207860,0.041117,2.763636,1.977690,-2.855546,-6.653113,1.565152,92.030846,3.144758,1.815764,2.313935
1103,4.596000,0.622511,0.214803,0.043848,2.763629,1.977686,-2.855537,-6.607864,1.539199,92.053688,3.144908,1.815851,2.313537
1104,4.600000,0.626365,0.214419,0.039973,2.763625,1.977682,-2.855533,-6.780401,1.545079,92.106575,3.144912,1.815554,2.313318
1105,4.604000,0.648220,0.197108,0.047887,2.763631,1.977695,-2.855540,-6.810856,1.542454,92.134827,3.145059,1.815508,2.312968
1106,4.608000,0.665613,0.204159,0.047485,2.763637,1.977697,-2.855541,-6.752457,1.487154,92.100677,3.145252,1.815742,2.312398
