Format Version,1.23,Take Name,experiment_005,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-08 01.49.57.954 ,Capture Start Frame,3442474,Total Frames in Take,11569,Total Exported Frames,11569,Rotation Type,XZY,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Tavle,Tavle,Tavle,Tavle,Tavle,Tavle,Telefon,Telefon,Telefon,Telefon,Telefon,Telefon
,ID,193EA3EC2BE911F015A14DC6E7103CBB,193EA3EC2BE911F015A14DC6E7103CBB,193EA3EC2BE911F015A14DC6E7103CBB,193EA3EC2BE911F015A14DC6E7103CBB,193EA3EC2BE911F015A14DC6E7103CBB,193EA3EC2BE911F015A14DC6E7103CBB,84A82AC2BF011F015A14DC6E7103CBB,84A82AC2BF011F015A14DC6E7103CBB,84A82AC2BF011F015A14DC6E7103CBB,84A82AC2BF011F015A14DC6E7103CBB,84A82AC2BF011F015A14DC6E7103CBB,84A82AC2BF011F015A14DC6E7103CBB
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Z,Y,X,Y,Z,X,Z,Y,X,Y,Z
3656,15.233000,0.630223,0.197031,0.045468,2.763605,1.977754,-2.855581,-7.208237,2.330163,90.844521,3.858417,1.863443,0.096341
3657,15.238000,0.624274,0.197902,0.050834,2.763603,1.977744,-2.855587,-6.270403,2.653148,91.456535,3.856022,1.863632,0.097039
3658,15.242000,0.606797,0.205946,0.050002,2.763593,1.977728,-2.855587,-5.618186,2.818918,91.669930,3.853451,1.863472,0.097614
3659,15.246000,0.614846,0.201427,0.043983,2.763604,1.977738,-2.855582,-5.508109,2.724466,91.595100,3.851156,1.863719,0.097907
3660,15.250000,0.643073,0.205475,0.048098,2.763604,1.977751,-2.855583,-5.659996,2.646877,91.500381,3.848725,1.863780,0.098496
3661,15.254000,0.615224,0.198793,0.034084,2.763602,1.977739,-2.855590,-5.723801,2.857082,91.703156,3.846432,1.863361,0.099255
3662,15.258000,0.607444,0.201787,0.035377,2.763610,1.977753,-2.855594,-6.175351,2.938602,91.766808,3.844053,1.863017,0.099996
3663,15.262000,0.626710,0.195315,0.040576,2.763602,1.977758,-2.855591,-5.824996,2.761709,91.694725,3.841668,1.863462,0.100148
3664,15.267000,0.613400,0.198858,0.039932,2.763616,1.977759,-2.855591,-5.960331,2.827818,91.533760,3.839370,1.863177,0.100389
3665,15.271000,0.644981,0.209529,0.051121,2.763617,1.977762,-2.855587,-5.591195,2.691003,91.368546,3.837011,1.863730,0.100610
3666,15.275000,0.640668,0.217138,0.053667,2.763607,1.977753,-2.855575,-5.558928,2.593773,91.463875,3.834689,1.863685,0.100928
3667,15.279000,0.632637,0.217264,0.048142,2.763603,1.977748,-2.855583,-6.107124,2.772040,91.568527,3.832357,1.862991,0.101747
3668,15.283000,0.619719,0.201855,0.047350,2.763601,1.977748,-2.855585,-6.349563,3.053949,91.871506,3.830014,1.862553,0.102793
3669,15.287000,0.717461,0.165051,0.038312,2.763599,1.977810,-2.855587,-6.410656,3.066102,91.693848,3.827763,1.862503,0.103077
3670,15.292000,0.618242,0.194161,0.043833,2.763596,1.977767,-2.855583,-6.018259,2.667170,91.657997,3.825655,1.863042,0.103092
3671,15.296000,0.632207,0.204913,0.045194,2.763600,1.977764,-2.855576,-5.862194,2.794621,91.596794,3.823259,1.862857,0.103419
3672,15.300000,0.642941,0.224201,0.039462,2.763595,1.977753,-2.855583,-5.860496,2.755039,91.478058,3.820951,1.862918,0.103643
3673,15.304000,0.624883,0.214800,0.050730,2.763601,1.977761,-2.855573,-7.039807,2.268998,90.882584,3.818693,1.862939,0.103715
3674,15.308000,0.619514,0.222892,0.043091,2.763610,1.977753,-2.855577,-6.617418,2.791325,91.425461,3.816447,1.862524,0.104670
3675,15.313000,0.634456,0.204803,0.047337,2.763609,1.977767,-2.855582,-8.234094,2.441403,90.703453,3.814288,1.861795,0.105303
3676,15.317000,0.618431,0.202715,0.047944,2.763601,1.977743,-2.855582,-6.823473,2.834840,91.519440,3.811964,1.862300,0.105572
3677,15.321000,0.658509,0.207903,0.043686,2.763601,1.977744,-2.855573,-6.184910,2.866682,91.512665,3.809688,1.862478,0.105692
3678,15.325000,0.658373,0.203383,0.046277,2.763601,1.977742,-2.855574,-6.051444,2.903476,91.618263,3.807483,1.862313,0.106040
3679,15.329000,0.644877,0.214498,0.040585,2.763600,1.977736,-2.855563,-6.517192,3.002211,91.528580,3.805312,1.861854,0.106603
3680,15.333000,0.639823,0.208438,0.041222,2.763607,1.977754,-2.855572,-6.241096,2.836727,91.352112,3.803123,1.862199,0.106658
3681,15.338000,0.625222,0.214493,0.046304,2.763601,1.977743,-2.855573,-6.115808,2.910867,91.530495,3.800980,1.861993,0.107054
3682,15.342000,0.620680,0.214207,0.050921,2.763602,1.977754,-2.855591,-6.605863,3.043803,91.606247,3.798826,1.861525,0.107904
3683,15.346000,0.632781,0.220949,0.045372,2.763603,1.977752,-2.855597,-6.919292,3.215760,91.741585,3.796674,1.861076,0.108644
3684,15.350000,0.622678,0.203144,0.045922,2.763598,1.977754,-2.855574,-6.810083,3.136443,91.738007,3.794564,1.861270,0.108858
3685,15.354000,0.603188,0.211831,0.042692,2.763605,1.977745,-2.855588,-6.928330,3.159053,91.670525,3.792451,1.861105,0.109135
3686,15.358000,0.611866,0.204595,0.044157,2.763596,1.977747,-2.855581,-6.745962,3.236643,91.674683,3.790256,1.860849,0.109301
3687,15.363000,0.625788,0.206454,0.051234,2.763608,1.977744,-2.855582,-6.906291,3.285731,91.558960,3.788037,1.860685,0.109478
3688,15.367000,0.621158,0.211370,0.048767,2.763601,1.977743,-2.855585,-7.117722,3.335909,91.519173,3.785920,1.860388,0.109869
3689,15.371000,0.643600,0.217893,0.047194,2.763607,1.977760,-2.855577,-7.010172,3.320971,91.719353,3.783841,1.860532,0.110364
3690,15.375000,0.646052,0.222630,0.054680,2.763608,1.977758,-2.855581,-7.287437,3.407895,91.789734,3.781857,1.860329,0.110958
3691,15.379000,0.647707,0.216399,0.056477,2.763603,1.977738,-2.855569,-7.234310,3.457439,91.699913,3.779473,1.860402,0.110996
3692,15.383000,0.619192,0.196275,0.046593,2.763595,1.977748,-2.855589,-7.095281,3.412433,91.640121,3.777703,1.860260,0.111062
3693,15.387000,0.617166,0.197278,0.035202,2.763597,1.977747,-2.855594,-7.256775,3.469118,91.460495,3.775728,1.859993,0.111122
3694,15.392000,0.638879,0.195254,0.044836,2.763597,1.977753,-2.855584,-7.173156,3.574748,91.418289,3.773715,1.859817,0.111291
3695,15.396000,0.598415,0.195591,0.034847,2.763604,1.977735,-2.855592,-7.081837,3.579420,91.474907,3.771586,1.859825,0.111458
3696,15.400000,0.627145,0.196945,0.042273,2.763602,1.977742,-2.855586,-7.231090,3.599053,91.288948,3.769505,1.859620,0.111593
3697,15.404000,0.625121,0.199192,0.041296,2.763597,1.977741,-2.855589,-7.534277,3.223150,90.982155,3.767582,1.859896,0.111557
3698,15.408000,0.615993,0.200798,0.044522,2.763597,1.977739,-2.855574,-7.132671,3.448658,91.311096,3.765610,1.859929,0.111901
3699,15.412000,0.630666,0.203521,0.043185,2.763594,1.977744,-2.855574,-7.229808,3.668144,91.311913,3.763662,1.859517,0.112374
3700,15.417000,0.602482,0.208535,0.041019,2.763592,1.977734,-2.855587,-7.621318,3.523931,91.163086,3.761728,1.859440,0.112559
3701,15.421000,0.637628,0.210844,0.049214,2.763598,1.977739,-2.855589,-7.385230,3.764487,91.333954,3.759695,1.859202,0.112777
3702,15.425000,0.632806,0.204958,0.041292,2.763605,1.977748,-2.855594,-7.254710,3.818569,91.237007,3.757680,1.859080,0.112825
3703,15.429000,0.611758,0.194216,0.029392,2.763601,1.977760,-2.855597,-6.875256,3.906604,91.333290,3.755637,1.859163,0.112806
3704,15.433000,0.616953,0.209685,0.045631,2.763601,1.977746,-2.855595,-6.914056,3.868506,91.296974,3.753589,1.859140,0.113006
3705,15.438000,0.636868,0.213417,0.050669,2.763605,1.977753,-2.855581,-7.015779,3.886554,91.139107,3.751712,1.859059,0.112969
3706,15.442000,0.616853,0.219780,0.037235,2.763610,1.977751,-2.855587,-6.800647,3.949264,91.162018,3.749719,1.858998,0.113004
3707,15.446000,0.609880,0.216019,0.041347,2.763606,1.977750,-2.855585,-6.682095,3.973328,90.980843,3.747924,1.858958,0.113280
3708,15.450000,0.615746,0.216137,0.043904,2.763608,1.977750,-2.855590,-6.979521,3.957791,91.043343,3.746100,1.858736,0.113287
3709,15.454000,0.617455,0.208471,0.037850,2.763596,1.977752,-2.855580,-6.855625,4.029250,91.127060,3.744121,1.858696,0.113504
3710,15.458000,0.616907,0.204445,0.044951,2.763604,1.977749,-2.855588,-7.092777,4.082507,91.071709,3.742080,1.858439,0.113667
3711,15.463000,0.636024,0.202404,0.051084,2.763606,1.977751,-2.855573,-7.110440,4.112669,90.997917,3.740199,1.858326,0.113760
3712,15.467000,0.613925,0.216687,0.040530,2.763608,1.977742,-2.855582,-6.971747,4.163077,91.057617,3.738257,1.858238,0.113841
3713,15.471000,0.614607,0.207392,0.039644,2.763606,1.977751,-2.855584,-7.106675,4.159781,91.035049,3.736304,1.858158,0.114046
3714,15.475000,0.624196,0.211023,0.041770,2.763612,1.977755,-2.855591,-7.126946,4.150587,90.984039,3.734493,1.858092,0.114105
3715,15.479000,0.618285,0.212305,0.050282,2.763616,1.977745,-2.855575,-6.995482,4.178531,91.029480,3.732578,1.858018,0.114105
3716,15.483000,0.645839,0.221217,0.049541,2.763619,1.977757,-2.855581,-7.108733,4.226365,91.000214,3.730633,1.857756,0.114262
3717,15.488000,0.625724,0.217775,0.052459,2.763599,1.977748,-2.855567,-7.179552,4.279462,90.914352,3.728733,1.857521,0.114317
3718,15.492000,0.590795,0.200775,0.045771,2.763602,1.977744,-2.855580,-7.078681,4.256272,90.965240,3.726810,1.857429,0.114353
3719,15.496000,0.610768,0.209711,0.044494,2.763598,1.977741,-2.855584,-7.054899,4.284591,90.979340,3.724954,1.857355,0.114498
3720,15.500000,0.627368,0.201198,0.044349,2.763603,1.977747,-2.855589,-7.074114,4.248565,90.877831,3.723136,1.857347,0.114568
3721,15.504000,0.620474,0.211843,0.043399,2.763609,1.977753,-2.855582,-6.959255,4.255498,91.001793,3.721282,1.857311,0.114702
3722,15.508000,0.611800,0.206137,0.040740,2.763609,1.977756,-2.855591,-6.973823,4.274885,91.054062,3.719415,1.857230,0.114882
3723,15.512000,0.601821,0.210169,0.048792,2.763600,1.977757,-2.855590,-6.996806,4.290792,90.962708,3.717533,1.857054,0.114958
3724,15.517000,0.610034,0.212151,0.047384,2.763604,1.977756,-2.855586,-6.990843,4.354227,91.057343,3.715623,1.856721,0.115027
3725,15.521000,0.622289,0.208476,0.045908,2.763601,1.977753,-2.855588,-7.000305,4.396870,91.034096,3.713770,1.856526,0.115068
3726,15.525000,0.615434,0.205844,0.037356,2.763598,1.977747,-2.855585,-7.037598,4.394047,90.968208,3.711899,1.856426,0.115159
3727,15.529000,0.640637,0.202882,0.046980,2.763592,1.977746,-2.855575,-6.936347,4.448548,91.024864,3.710044,1.856244,0.115204
3728,15.533000,0.637542,0.198298,0.042478,2.763593,1.977735,-2.855574,-6.760001,4.481938,91.146240,3.708247,1.856207,0.115238
3729,15.537000,0.640200,0.205207,0.047295,2.763609,1.977739,-2.855573,-6.812058,4.459700,91.032822,3.706373,1.856081,0.115240
3730,15.542000,0.628040,0.205056,0.046690,2.763602,1.977736,-2.855571,-6.819442,4.560878,91.079948,3.704511,1.855713,0.115261
3731,15.546000,0.628038,0.213861,0.038910,2.763604,1.977749,-2.855581,-6.715309,4.574074,91.149139,3.702694,1.855556,0.115283
3732,15.550000,0.620017,0.212729,0.035244,2.763600,1.977762,-2.855575,-6.578835,4.703074,90.952728,3.700904,1.855536,0.115282
3733,15.554000,0.625020,0.202810,0.045202,2.763602,1.977759,-2.855584,-6.789290,4.575802,91.056999,3.699094,1.854982,0.115079
3734,15.558000,0.627500,0.207538,0.040602,2.763602,1.977762,-2.855584,-6.716185,4.517135,91.217262,3.697256,1.855178,0.115358
3735,15.563000,0.625383,0.215786,0.041495,2.763606,1.977761,-2.855580,-6.803234,4.568068,91.355972,3.695486,1.855033,0.115460
3736,15.567000,0.623630,0.208998,0.043961,2.763596,1.977739,-2.855587,-6.918216,4.510578,91.456894,3.693550,1.854739,0.115383
3737,15.571000,0.627566,0.203879,0.041965,2.763605,1.977741,-2.855586,-6.787182,4.539488,91.449684,3.691740,1.854629,0.115330
3738,15.575000,0.640365,0.205358,0.038987,2.763605,1.977745,-2.855579,-6.743843,4.564324,91.483635,3.689983,1.854520,0.115352
3739,15.579000,0.602763,0.203650,0.037354,2.763597,1.977750,-2.855578,-6.823802,4.611492,91.527618,3.688018,1.854017,0.115186
3740,15.583000,0.603433,0.200946,0.041644,2.763604,1.977750,-2.855587,-6.799471,4.655488,91.536957,3.686183,1.853750,0.115131
3741,15.588000,0.612972,0.210250,0.040694,2.763607,1.977739,-2.855587,-6.844091,4.637952,91.531441,3.684376,1.853544,0.114944
3742,15.592000,0.619374,0.200993,0.040875,2.763604,1.977753,-2.855587,-6.961831,4.476994,91.691109,3.682540,1.853358,0.114845
3743,15.596000,0.625823,0.207261,0.044470,2.763605,1.977754,-2.855583,-6.871409,4.514650,91.720680,3.680775,1.853223,0.114712
3744,15.600000,0.635738,0.201127,0.044068,2.763609,1.977760,-2.855577,-6.929546,4.667845,91.523758,3.678907,1.853039,0.114513
3745,15.604000,0.638959,0.212618,0.053598,2.763616,1.977752,-2.855583,-6.743378,4.684424,91.614807,3.677067,1.852908,0.114332
3746,15.608000,0.636089,0.209397,0.051578,2.763606,1.977745,-2.855582,-6.816176,4.701948,91.634132,3.675305,1.852453,0.114188
3747,15.613000,0.588583,0.204202,0.039087,2.763604,1.977742,-2.855591,-7.247936,4.474445,91.367989,3.673489,1.852113,0.113902
3748,15.617000,0.611796,0.202987,0.034690,2.763598,1.977750,-2.855592,-6.977877,4.719180,91.535973,3.671695,1.851992,0.113767
3749,15.621000,0.596473,0.192196,0.039889,2.763607,1.977746,-2.855593,-7.113616,4.719293,91.546722,3.669891,1.851716,0.113690
3750,15.625000,0.619755,0.194518,0.045506,2.763608,1.977749,-2.855583,-7.614065,4.740121,91.334831,3.668171,1.851297,0.113476
3751,15.629000,0.625528,0.198230,0.047198,2.763610,1.977751,-2.855575,-8.040142,4.615057,91.003120,3.666450,1.851005,0.113129
3752,15.633000,0.627838,0.207600,0.049844,2.763606,1.977749,-2.855570,-7.760767,4.690253,91.257240,3.664645,1.850947,0.112943
3753,15.637000,0.620123,0.205365,0.044496,2.763607,1.977743,-2.855593,-7.552430,4.824815,91.264473,3.662888,1.850700,0.112714
3754,15.642000,0.635376,0.216375,0.048175,2.763610,1.977759,-2.855584,-7.607003,4.762116,91.373566,3.661093,1.850351,0.112463
3755,15.646000,0.599482,0.206585,0.043505,2.763605,1.977750,-2.855598,-7.591398,4.770853,91.355629,3.659444,1.850213,0.112193
3756,15.650000,0.617380,0.203367,0.043710,2.763604,1.977748,-2.855592,-7.561399,4.861859,91.340385,3.657516,1.849940,0.111903
3757,15.654000,0.593503,0.205799,0.032292,2.763624,1.977763,-2.855611,-7.586996,4.851754,91.283669,3.655728,1.849680,0.111550
3758,15.658000,0.635070,0.207407,0.047659,2.763604,1.977758,-2.855587,-7.581335,4.998795,91.369705,3.654087,1.849556,0.111538
3759,15.662000,0.617027,0.207089,0.046372,2.763608,1.977745,-2.855592,-7.554332,4.959176,91.449852,3.652238,1.849257,0.111261
3760,15.667000,0.615346,0.212296,0.041007,2.763604,1.977749,-2.855592,-7.635019,4.903536,91.362213,3.650575,1.849207,0.110886
3761,15.671000,0.640001,0.217150,0.049037,2.763602,1.977767,-2.855577,-7.501273,5.011573,91.399803,3.648827,1.849038,0.110561
3762,15.675000,0.616159,0.211865,0.041660,2.763612,1.977756,-2.855585,-7.451910,5.053411,91.462631,3.647090,1.848659,0.110438
3763,15.679000,0.631330,0.213163,0.043652,2.763616,1.977759,-2.855589,-7.615445,4.966090,91.475777,3.645298,1.848411,0.110033
3764,15.683000,0.612355,0.194346,0.044642,2.763611,1.977760,-2.855584,-7.847142,5.004896,91.522659,3.643627,1.848116,0.109697
3765,15.688000,0.627248,0.195371,0.046027,2.763610,1.977748,-2.855584,-7.557618,5.021098,91.464081,3.641915,1.848140,0.109440
3766,15.692000,0.631064,0.197262,0.038838,2.763610,1.977740,-2.855580,-7.590240,5.060916,91.579826,3.640064,1.847875,0.109068
3767,15.696000,0.619616,0.192081,0.024879,2.763615,1.977764,-2.855592,-7.675285,5.055977,91.391876,3.638413,1.847501,0.108578
3768,15.700000,0.634031,0.194132,0.036148,2.763599,1.977752,-2.855586,-7.502434,5.021285,91.399055,3.636731,1.847463,0.108117
3769,15.704000,0.632175,0.206813,0.046140,2.763603,1.977748,-2.855585,-7.427945,5.050334,91.494247,3.634975,1.847153,0.107842
3770,15.708000,0.631605,0.214811,0.048218,2.763613,1.977762,-2.855579,-7.487346,5.060058,91.503540,3.633219,1.846983,0.107531
3771,15.713000,0.609269,0.217310,0.046551,2.763608,1.977744,-2.855581,-7.561326,5.069058,91.495255,3.631523,1.846761,0.107121
3772,15.717000,0.609573,0.222445,0.046497,2.763608,1.977740,-2.855595,-7.912617,4.738634,91.274239,3.629840,1.846616,0.106572
3773,15.721000,0.604606,0.212757,0.043493,2.763607,1.977741,-2.855597,-7.606938,5.050355,91.442795,3.628193,1.846583,0.106330
3774,15.725000,0.634983,0.207702,0.043539,2.763605,1.977748,-2.855595,-7.440463,5.041255,91.552979,3.626382,1.846410,0.105921
3775,15.729000,0.637150,0.216410,0.048715,2.763599,1.977749,-2.855569,-7.426783,4.986650,91.524323,3.624607,1.846208,0.105450
3776,15.733000,0.637252,0.208076,0.046424,2.763610,1.977751,-2.855585,-7.213031,4.934694,91.374420,3.623020,1.846460,0.104900
3777,15.738000,0.642659,0.215802,0.047559,2.763608,1.977758,-2.855577,-7.268969,5.007147,91.521545,3.621217,1.845883,0.104576
3778,15.742000,0.637801,0.212370,0.044994,2.763606,1.977746,-2.855575,-7.271783,4.982022,91.519707,3.619473,1.845737,0.104133
3779,15.746000,0.621563,0.195751,0.048794,2.763607,1.977752,-2.855580,-7.320428,4.986062,91.521454,3.617768,1.845588,0.103778
3780,15.750000,0.614323,0.209954,0.042515,2.763609,1.977748,-2.855596,-7.316594,4.935783,91.491257,3.616153,1.845616,0.103395
3781,15.754000,0.615841,0.205430,0.033439,2.763601,1.977746,-2.855592,-7.344566,4.874749,91.564049,3.614351,1.845461,0.102946
3782,15.758000,0.610759,0.200707,0.038664,2.763601,1.977756,-2.855596,-7.229393,4.956135,91.541794,3.612640,1.845304,0.102556
3783,15.762000,0.609913,0.204589,0.040414,2.763605,1.977759,-2.855595,-7.145627,5.009498,91.565292,3.610886,1.845334,0.102201
3784,15.767000,0.621069,0.213538,0.050435,2.763606,1.977749,-2.855582,-6.970278,4.866269,91.591225,3.609215,1.845400,0.101798
3785,15.771000,0.644477,0.213341,0.048804,2.763606,1.977752,-2.855567,-7.002891,4.911653,91.590225,3.607432,1.845030,0.101429
3786,15.775000,0.629329,0.211255,0.041420,2.763611,1.977753,-2.855591,-7.148078,4.846952,91.520523,3.605745,1.844929,0.101015
3787,15.779000,0.634257,0.189381,0.045767,2.763598,1.977752,-2.855581,-7.124813,4.640777,91.546822,3.604074,1.844970,0.100626
3788,15.783000,0.600593,0.190916,0.038933,2.763602,1.977735,-2.855582,-7.016029,4.730238,91.600929,3.602345,1.844954,0.100395
3789,15.787000,0.635672,0.206438,0.046307,2.763597,1.977737,-2.855569,-7.097310,4.691968,91.555992,3.600570,1.844853,0.099954
3790,15.792000,0.616161,0.201048,0.037315,2.763601,1.977730,-2.855584,-7.038162,4.683809,91.516411,3.598928,1.844814,0.099604
3791,15.796000,0.627324,0.192280,0.042232,2.763606,1.977736,-2.855585,-7.673638,4.364325,90.969635,3.597287,1.844861,0.098968
3792,15.800000,0.622333,0.205978,0.048950,2.763605,1.977747,-2.855570,-7.205699,4.449796,91.318108,3.595479,1.844906,0.098785
3793,15.804000,0.620045,0.202617,0.048020,2.763608,1.977751,-2.855572,-6.857046,4.591101,91.581802,3.593774,1.844865,0.098644
3794,15.808000,0.633710,0.206451,0.043236,2.763613,1.977764,-2.855579,-6.592374,4.681450,91.613068,3.592092,1.844653,0.098435
3795,15.813000,0.625651,0.206828,0.046161,2.763608,1.977755,-2.855589,-6.609255,4.598595,91.723167,3.590271,1.844579,0.098156
3796,15.817000,0.602947,0.203574,0.035859,2.763599,1.977760,-2.855587,-6.949499,4.599645,91.458771,3.588635,1.844527,0.097757
3797,15.821000,0.634706,0.205712,0.038263,2.763602,1.977750,-2.855582,-7.096230,4.534925,91.456642,3.587009,1.844512,0.097426
3798,15.825000,0.629430,0.206578,0.041659,2.763600,1.977741,-2.855585,-7.078907,4.404863,91.469490,3.585274,1.844507,0.097085
3799,15.829000,0.627209,0.208516,0.048354,2.763602,1.977747,-2.855573,-6.891774,4.564507,91.444954,3.583557,1.844534,0.096856
3800,15.833000,0.627121,0.201913,0.043289,2.763606,1.977748,-2.855574,-6.900608,4.466280,91.440308,3.581798,1.844471,0.096467
3801,15.838000,0.663319,0.200484,0.052576,2.763610,1.977768,-2.855575,-6.824232,4.582932,91.415894,3.580115,1.844567,0.096266
3802,15.842000,0.601645,0.201428,0.043693,2.763611,1.977758,-2.855590,-6.742273,4.666965,91.354691,3.578319,1.844608,0.095891
3803,15.846000,0.626756,0.222632,0.045221,2.763616,1.977767,-2.855575,-6.730094,4.491911,91.484161,3.576664,1.844469,0.095684
3804,15.850000,0.611707,0.218488,0.048490,2.763626,1.977763,-2.855590,-6.783803,4.558453,91.443253,3.574883,1.844507,0.095366
3805,15.854000,0.624529,0.210174,0.053935,2.763612,1.977759,-2.855585,-6.620203,4.478694,91.454903,3.573216,1.844553,0.095145
3806,15.858000,0.588469,0.224197,0.037633,2.763622,1.977771,-2.855605,-6.632958,4.480777,91.516571,3.571507,1.844617,0.094873
3807,15.863000,0.622855,0.217485,0.046728,2.763611,1.977760,-2.855575,-6.759809,4.173637,91.663490,3.569785,1.844492,0.094518
3808,15.867000,0.639730,0.202417,0.054254,2.763613,1.977752,-2.855575,-6.643490,4.218299,91.583672,3.568058,1.844512,0.094187
3809,15.871000,0.646438,0.205663,0.050886,2.763605,1.977742,-2.855568,-6.605258,4.250235,91.623085,3.566346,1.844797,0.094124
3810,15.875000,0.653815,0.199635,0.046322,2.763611,1.977739,-2.855566,-6.811388,4.291298,91.638046,3.564791,1.845032,0.093915
3811,15.879000,0.643313,0.203043,0.043726,2.763604,1.977742,-2.855573,-6.811055,4.353428,91.712471,3.562946,1.844973,0.093676
3812,15.883000,0.612405,0.191041,0.045486,2.763608,1.977747,-2.855584,-6.648425,4.391665,91.684662,3.561235,1.844974,0.093410
3813,15.887000,0.623898,0.194757,0.046135,2.763608,1.977759,-2.855586,-6.594730,4.205633,91.643669,3.559610,1.845063,0.093100
3814,15.892000,0.616260,0.210827,0.041567,2.763605,1.977753,-2.855585,-6.753740,4.317879,91.667358,3.557956,1.845008,0.092878
3815,15.896000,0.624915,0.221045,0.044249,2.763608,1.977754,-2.855594,-6.772024,4.223419,91.662132,3.556178,1.844792,0.092463
3816,15.900000,0.641664,0.213076,0.053385,2.763612,1.977761,-2.855579,-6.635021,4.203695,91.651375,3.554482,1.844785,0.092171
3817,15.904000,0.622307,0.206714,0.044401,2.763614,1.977753,-2.855586,-6.698582,4.174715,91.611115,3.552925,1.844965,0.091875
3818,15.908000,0.635731,0.204049,0.049875,2.763610,1.977752,-2.855582,-6.893620,4.124940,91.658051,3.551252,1.845015,0.091480
3819,15.912000,0.628416,0.206124,0.045563,2.763607,1.977749,-2.855585,-6.780473,4.172174,91.602226,3.549556,1.845014,0.091198
3820,15.917000,0.643871,0.213222,0.047296,2.763602,1.977743,-2.855576,-6.697374,4.069665,91.490677,3.547912,1.845269,0.090795
3821,15.921000,0.622124,0.211482,0.040859,2.763605,1.977749,-2.855589,-6.708399,4.121075,91.461189,3.546320,1.845470,0.090439
3822,15.925000,0.623489,0.210598,0.042287,2.763607,1.977745,-2.855582,-6.783442,4.192538,91.463654,3.544579,1.845444,0.090036
3823,15.929000,0.632429,0.192685,0.047817,2.763599,1.977747,-2.855582,-6.728146,4.111921,91.486946,3.542909,1.845306,0.089801
3824,15.933000,0.640374,0.201931,0.048041,2.763602,1.977747,-2.855572,-6.701159,4.113320,91.420570,3.541249,1.845424,0.089477
3825,15.938000,0.627033,0.206212,0.051396,2.763604,1.977739,-2.855573,-6.738766,4.186433,91.469604,3.539578,1.845618,0.089184
3826,15.942000,0.657654,0.208158,0.048608,2.763607,1.977763,-2.855572,-6.781629,4.038785,91.501877,3.537926,1.845543,0.088750
3827,15.946000,0.642230,0.207138,0.026373,2.763616,1.977796,-2.855596,-6.597330,4.117513,91.484818,3.536271,1.845624,0.088448
3828,15.950000,0.647369,0.205784,0.045798,2.763604,1.977771,-2.855576,-6.699260,4.169628,91.486473,3.534558,1.845812,0.088111
3829,15.954000,0.637209,0.218766,0.049416,2.763608,1.977761,-2.855585,-6.748478,4.126327,91.458832,3.532934,1.845961,0.087645
3830,15.958000,0.604931,0.213381,0.039248,2.763605,1.977754,-2.855588,-6.717843,3.931872,91.541847,3.531272,1.845947,0.087345
3831,15.963000,0.629730,0.218720,0.049672,2.763610,1.977746,-2.855585,-6.688702,3.827470,91.566437,3.529578,1.846142,0.086983
3832,15.967000,0.624342,0.205825,0.042597,2.763609,1.977743,-2.855591,-6.639608,3.891207,91.545731,3.527933,1.846355,0.086712
3833,15.971000,0.640956,0.212930,0.045961,2.763608,1.977740,-2.855581,-6.690624,3.893574,91.636597,3.526333,1.846793,0.086575
3834,15.975000,0.657076,0.212472,0.055211,2.763604,1.977753,-2.855564,-6.655371,3.930134,91.706444,3.524606,1.846664,0.086226
3835,15.979000,0.642962,0.199823,0.046570,2.763604,1.977750,-2.855576,-6.502512,3.871969,91.750175,3.522886,1.846861,0.085942
3836,15.983000,0.637502,0.214689,0.044488,2.763607,1.977746,-2.855585,-6.595562,3.822104,91.866562,3.521242,1.846884,0.085820
3837,15.988000,0.615564,0.214088,0.039083,2.763602,1.977755,-2.855585,-6.703351,3.790168,91.986687,3.519621,1.847204,0.085746
3838,15.992000,0.622743,0.220909,0.047293,2.763608,1.977739,-2.855581,-6.656414,3.677211,91.924889,3.517886,1.847203,0.085206
3839,15.996000,0.618808,0.194731,0.040580,2.763603,1.977746,-2.855587,-6.630185,3.628118,91.974915,3.516211,1.847210,0.084954
3840,16.000000,0.630103,0.183414,0.043013,2.763603,1.977743,-2.855585,-6.686123,3.599704,92.082504,3.514609,1.847563,0.085013
3841,16.004000,0.628309,0.198015,0.033965,2.763602,1.977748,-2.855590,-6.793618,3.689702,92.246468,3.512882,1.847771,0.085096
3842,16.008000,0.630651,0.195227,0.044429,2.763609,1.977759,-2.855580,-6.753961,3.564019,92.239273,3.511246,1.847932,0.084830
3843,16.012000,0.619129,0.202467,0.051467,2.763604,1.977754,-2.855576,-6.793781,3.321631,92.272438,3.509512,1.847979,0.084625
3844,16.017000,0.620148,0.207548,0.051320,2.763603,1.977750,-2.855580,-6.672901,3.408249,92.215782,3.507945,1.848345,0.084400
3845,16.021000,0.612744,0.209299,0.046087,2.763614,1.977750,-2.855598,-6.663927,3.491100,92.223061,3.506423,1.848589,0.084221
