0.0,0.393262,-0.26957699999999996,5.273192,-0.055294,0.471202,91.570847
1.0,0.39292700000000025,-0.2698559999999999,5.273804,-1.462008,0.834908,93.75206
2.0,0.39298699999999975,-0.26985099999999984,5.273709,-2.028741,0.821846,93.875305
3.0,0.3930150000000001,-0.269806,5.273638,-2.031209,0.809961,93.858101
4.0,0.3929849999999999,-0.269784,5.273667,-1.996601,0.810901,93.870659
5.0,0.3930130000000003,-0.269757,5.273563,-2.044499,0.740346,93.855843
6.0,0.392995,-0.2697959999999999,5.273585000000001,-2.089478,0.797951,93.890686
7.0,0.39307800000000004,-0.26964199999999994,5.273281,-2.118828,0.69351,93.766357
8.0,0.39317400000000013,-0.26957600000000004,5.273427,-2.18196,0.612204,93.865547
9.0,0.393332,-0.26962200000000003,5.273529999999999,-2.185893,0.545287,93.982292
10.0,0.393313,-0.269509,5.273175,-2.229146,0.520242,93.832924
11.0,0.39319999999999977,-0.2695239999999999,5.273207,-2.315392,0.558143,93.876175
12.0,0.3930919999999998,-0.26962700000000006,5.273205,-2.3997,0.676047,93.909538
13.0,0.39304499999999987,-0.2697210000000001,5.27328,-2.461195,0.750377,93.989708
14.0,0.3930089999999997,-0.2698450000000001,5.273246,-2.498654,0.76301,94.033234
15.0,0.39301200000000014,-0.269714,5.272892000000001,-2.474697,0.715233,93.87516
16.0,0.3930030000000002,-0.26952699999999985,5.272703,-2.489174,0.649455,93.823891
17.0,0.39296299999999995,-0.26952299999999996,5.272615999999999,-2.522374,0.650827,93.817024
18.0,0.3929100000000001,-0.26956099999999994,5.272596,-2.557064,0.689095,93.841583
19.0,0.39303599999999994,-0.26916700000000016,5.27229,-2.576521,0.565354,93.731026
20.0,0.39304799999999984,-0.26895800000000003,5.2719439999999995,-2.483079,0.436381,93.596291
21.0,0.3931169999999997,-0.268764,5.2715440000000005,-2.257879,0.278576,93.460037
22.0,0.3930039999999999,-0.26859900000000003,5.270928,-2.316248,0.187279,93.297905
23.0,0.39296900000000035,-0.26856900000000006,5.270568000000001,-2.570095,0.21698,93.126526
24.0,0.392954,-0.2685219999999999,5.270538,-2.766188,0.242554,93.158936
25.0,0.39298199999999994,-0.2685360000000001,5.2705400000000004,-2.925485,0.246604,93.211685
26.0,0.39297999999999966,-0.26857299999999995,5.2704819999999994,-2.967637,0.168132,93.297447
27.0,0.39295300000000033,-0.2688870000000001,5.270914,-2.202166,0.278968,93.396736
28.0,0.3928889999999998,-0.2688489999999999,5.270764,-2.152983,0.181535,93.453629
29.0,0.3927970000000003,-0.26892800000000006,5.270736,-2.29359,0.178221,93.486626
30.0,0.392779,-0.268961,5.2706669999999995,-2.42503,0.215658,93.470764
31.0,0.392757,-0.2690459999999999,5.270579,-2.508758,0.24322,93.446838
32.0,0.3927139999999998,-0.2690109999999999,5.270524,-2.568587,0.240724,93.438187
33.0,0.3926820000000002,-0.26904799999999995,5.270443,-2.624028,0.243308,93.4272
34.0,0.3926280000000002,-0.26914000000000016,5.270327,-2.720274,0.238285,93.41996
35.0,0.39260899999999976,-0.26917100000000005,5.270279,-2.762068,0.227322,93.428658
36.0,0.3925890000000001,-0.26919499999999985,5.270274,-2.850389,0.216201,93.486786
37.0,0.3925639999999997,-0.2693110000000001,5.270279,-2.868228,0.20837,93.560493
38.0,0.3925239999999999,-0.26929899999999996,5.2701139999999995,-2.885672,0.188661,93.507042
39.0,0.3924970000000001,-0.26941799999999994,5.270039,-2.984463,0.238218,93.484016
40.0,0.39243000000000006,-0.26949,5.269944,-3.045475,0.241746,93.467033
41.0,0.39239099999999993,-0.2695289999999999,5.269926,-3.12012,0.265743,93.472244
42.0,0.39234199999999975,-0.269617,5.269826,-3.240697,0.276475,93.445099
43.0,0.39229400000000014,-0.26969900000000013,5.269839,-3.36505,0.310498,93.484154
