Format Version,1.23,Take Name,experiment_003,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-08 12.08.45.730 ,Capture Start Frame,1985157,Total Frames in Take,9435,Total Exported Frames,9435,Rotation Type,XZY,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
1503,6.263000,0.434922,0.203898,0.021295,2.764007,1.977435,-2.855981,-3.007166,-4.818144,78.618858,3.023555,1.700580,-0.615248
1504,6.267000,0.459850,0.195167,0.018806,2.764015,1.977428,-2.855984,-2.971918,-4.790461,78.654228,3.024027,1.700695,-0.614124
1505,6.271000,0.440901,0.206443,0.020282,2.764012,1.977433,-2.855974,-3.035601,-4.948198,78.578316,3.024610,1.701088,-0.613182
1506,6.275000,0.449881,0.200439,0.028931,2.764007,1.977419,-2.855975,-3.088848,-5.035441,78.520531,3.025196,1.701365,-0.612151
1507,6.279000,0.452258,0.207034,0.020086,2.764003,1.977410,-2.855973,-3.115640,-4.957062,78.653389,3.025557,1.701319,-0.610949
1508,6.283000,0.447663,0.199796,0.018985,2.764001,1.977416,-2.855977,-3.120820,-4.865712,78.708298,3.025873,1.701195,-0.609805
1509,6.287000,0.463790,0.173650,0.015425,2.763996,1.977405,-2.855969,-3.075693,-4.883502,78.740395,3.026414,1.701274,-0.608611
1510,6.292000,0.453555,0.204219,0.020717,2.764012,1.977433,-2.855980,-2.949919,-4.934974,78.700989,3.026977,1.701486,-0.607545
1511,6.296000,0.466324,0.188907,0.015340,2.764015,1.977434,-2.855991,-2.851029,-4.856978,78.717178,3.027380,1.701497,-0.606380
1512,6.300000,0.464388,0.181312,0.015899,2.764009,1.977421,-2.855980,-2.881435,-4.741844,78.758240,3.027786,1.701278,-0.605217
1513,6.304000,0.443025,0.189273,0.010100,2.764006,1.977428,-2.855974,-3.009856,-4.763318,78.863838,3.028187,1.701387,-0.604087
1514,6.308000,0.443188,0.185428,0.013358,2.764022,1.977441,-2.855985,-3.036368,-4.765424,78.880341,3.028669,1.701424,-0.602993
1515,6.313000,0.427649,0.187127,0.011609,2.764004,1.977432,-2.855981,-3.072674,-4.838357,78.878059,3.029277,1.701576,-0.601802
1516,6.317000,0.458639,0.164138,0.008853,2.764009,1.977426,-2.855982,-3.018632,-4.808064,78.860741,3.029840,1.701718,-0.600653
1517,6.321000,0.449349,0.172412,0.007684,2.764005,1.977426,-2.855973,-3.099838,-4.800072,78.915192,3.030365,1.701737,-0.599527
1518,6.325000,0.450884,0.175547,0.013132,2.764008,1.977430,-2.855976,-3.180408,-4.749892,78.934494,3.030863,1.701587,-0.598407
1519,6.329000,0.459636,0.170991,0.015824,2.764013,1.977431,-2.855971,-3.153701,-4.581247,78.985138,3.031346,1.701308,-0.597147
1520,6.333000,0.463863,0.176008,0.019137,2.764011,1.977424,-2.855981,-3.227365,-4.548675,79.062126,3.031769,1.701134,-0.595914
1521,6.338000,0.454558,0.195436,0.016928,2.764016,1.977432,-2.855976,-3.442634,-4.645897,79.017517,3.032398,1.701088,-0.594926
1522,6.342000,0.448404,0.193512,0.017688,2.764013,1.977439,-2.855982,-3.573968,-4.801620,79.015701,3.033017,1.701290,-0.593824
1523,6.346000,0.425805,0.203077,0.014701,2.764011,1.977436,-2.855974,-3.745585,-4.944082,78.997993,3.033618,1.701322,-0.592725
1524,6.350000,0.445565,0.189225,0.017951,2.764016,1.977433,-2.855980,-3.787198,-4.921330,79.056435,3.034125,1.701200,-0.591522
1525,6.354000,0.461295,0.196366,0.010854,2.764007,1.977414,-2.855976,-3.863898,-4.799185,79.107681,3.034683,1.700902,-0.590170
1526,6.358000,0.467317,0.188360,0.012819,2.764013,1.977434,-2.855990,-3.822222,-4.694967,79.157715,3.035182,1.700713,-0.588856
1527,6.362000,0.446200,0.183592,0.009516,2.764012,1.977413,-2.855982,-3.806196,-4.638457,79.218925,3.035635,1.700547,-0.587524
1528,6.367000,0.455755,0.203762,0.015991,2.764010,1.977432,-2.855986,-4.005895,-4.679795,79.206139,3.036242,1.700448,-0.586320
1529,6.371000,0.428061,0.202031,0.015239,2.764008,1.977432,-2.855982,-3.955017,-4.716970,79.274529,3.036780,1.700524,-0.584994
1530,6.375000,0.437251,0.196897,0.016233,2.764005,1.977429,-2.855982,-4.038843,-4.803888,79.320801,3.037278,1.700622,-0.583624
1531,6.379000,0.451559,0.193764,0.021090,2.764005,1.977435,-2.855979,-3.894730,-4.737341,79.276428,3.037854,1.700513,-0.582370
1532,6.383000,0.451075,0.191409,0.016759,2.764003,1.977437,-2.855976,-3.795902,-4.673132,79.255638,3.038358,1.700385,-0.580994
1533,6.388000,0.444771,0.186412,0.015432,2.764010,1.977430,-2.855975,-3.791325,-4.608603,79.357811,3.038785,1.700280,-0.579497
1534,6.392000,0.440530,0.182244,0.022024,2.764004,1.977416,-2.855977,-3.820272,-4.417470,79.530014,3.039135,1.700142,-0.577842
1535,6.396000,0.432976,0.193096,0.023023,2.764007,1.977427,-2.855976,-3.743782,-4.250948,79.563019,3.039631,1.699973,-0.576469
1536,6.400000,0.442192,0.192550,0.011939,2.764004,1.977431,-2.855980,-3.703319,-4.204609,79.654266,3.040195,1.700002,-0.574939
1537,6.404000,0.432172,0.189565,0.020270,2.764008,1.977435,-2.855972,-3.715924,-4.153525,79.672157,3.040821,1.700100,-0.573516
1538,6.408000,0.440786,0.182995,0.020298,2.764004,1.977425,-2.855976,-3.684146,-4.047241,79.711266,3.041404,1.700051,-0.572041
1539,6.412000,0.438363,0.189796,0.017380,2.763996,1.977422,-2.855973,-3.581861,-3.872938,79.850388,3.041867,1.699913,-0.570437
1540,6.417000,0.446352,0.198306,0.014470,2.764006,1.977426,-2.855981,-3.609951,-3.899682,79.916656,3.042480,1.699922,-0.568909
1541,6.421000,0.434678,0.193564,0.015137,2.764002,1.977436,-2.855973,-3.624000,-3.745324,80.040062,3.042999,1.699664,-0.567234
1542,6.425000,0.442908,0.191821,0.019553,2.764010,1.977447,-2.855977,-3.604427,-3.672387,80.046341,3.043656,1.699586,-0.565885
1543,6.429000,0.447977,0.180520,0.017421,2.764011,1.977431,-2.855978,-3.627964,-3.630177,80.154358,3.044237,1.699554,-0.564314
1544,6.433000,0.454690,0.200583,0.017985,2.764014,1.977438,-2.855977,-3.672279,-3.572237,80.221230,3.044904,1.699541,-0.562718
1545,6.438000,0.462459,0.200713,0.021485,2.764022,1.977445,-2.855989,-3.568276,-3.511530,80.204315,3.045682,1.699578,-0.561281
1546,6.442000,0.457410,0.199783,0.024440,2.764011,1.977424,-2.855972,-3.664437,-3.439657,80.259979,3.046382,1.699416,-0.559800
1547,6.446000,0.454494,0.193741,0.021585,2.764009,1.977428,-2.855972,-3.598769,-3.269557,80.316956,3.046974,1.699056,-0.558178
1548,6.450000,0.459269,0.194433,0.020461,2.764013,1.977436,-2.855976,-3.681188,-3.202048,80.374435,3.047703,1.698797,-0.556706
1549,6.454000,0.442892,0.199138,0.015083,2.764009,1.977427,-2.855974,-3.872178,-3.388939,80.396416,3.048479,1.699139,-0.555186
1550,6.458000,0.438690,0.205034,0.018461,2.764004,1.977417,-2.855982,-3.902452,-3.467345,80.383522,3.049220,1.699265,-0.553724
1551,6.463000,0.412589,0.196005,0.026541,2.764008,1.977415,-2.855984,-3.973753,-3.323005,80.401413,3.049878,1.698897,-0.552223
1552,6.467000,0.456702,0.181597,0.023753,2.764001,1.977410,-2.855979,-3.971311,-3.171772,80.426071,3.050568,1.698579,-0.550666
1553,6.471000,0.465923,0.169577,0.015861,2.764009,1.977416,-2.855987,-3.781744,-2.988137,80.381760,3.051226,1.698209,-0.549114
1554,6.475000,0.431652,0.193123,0.009801,2.764004,1.977423,-2.855982,-3.753162,-2.890083,80.383385,3.051801,1.697934,-0.547638
1555,6.479000,0.436801,0.197588,0.012432,2.764004,1.977422,-2.855974,-3.920437,-2.890035,80.424530,3.052442,1.697701,-0.546041
1556,6.483000,0.465753,0.183327,0.016402,2.764008,1.977434,-2.855972,-4.055794,-3.040173,80.438004,3.053240,1.697833,-0.544399
1557,6.487000,0.444526,0.195867,0.019253,2.764008,1.977433,-2.855975,-3.988927,-3.082247,80.440224,3.054028,1.697951,-0.542810
1558,6.492000,0.454027,0.186665,0.020547,2.764006,1.977433,-2.855979,-3.913686,-2.997285,80.292473,3.054903,1.697848,-0.541480
1559,6.496000,0.437326,0.194174,0.020677,2.764003,1.977426,-2.855976,-3.766844,-2.822172,80.314384,3.055593,1.697565,-0.539855
1560,6.500000,0.458814,0.186120,0.020335,2.764017,1.977429,-2.855988,-3.813775,-2.748009,80.282700,3.056364,1.697352,-0.538426
1561,6.504000,0.446085,0.187785,0.013481,2.764003,1.977427,-2.855977,-3.791742,-2.747617,80.303062,3.057163,1.697294,-0.536778
1562,6.508000,0.455920,0.180650,0.010633,2.764008,1.977434,-2.855982,-3.756066,-2.779325,80.192764,3.058016,1.697297,-0.535373
1563,6.513000,0.457205,0.167180,0.015043,2.763998,1.977419,-2.855972,-3.762401,-2.746817,80.239120,3.058814,1.697193,-0.533762
1564,6.517000,0.464518,0.180209,0.014597,2.764006,1.977439,-2.855970,-3.707258,-2.776273,80.224808,3.059610,1.697187,-0.532198
1565,6.521000,0.462913,0.182449,0.014742,2.764000,1.977428,-2.855979,-3.738944,-2.739911,80.158249,3.060459,1.697130,-0.530806
1566,6.525000,0.456765,0.187583,0.012625,2.764003,1.977445,-2.855975,-3.764546,-2.713597,80.097733,3.061318,1.697027,-0.529332
1567,6.529000,0.440244,0.187955,0.014337,2.764011,1.977421,-2.855968,-3.762711,-2.720714,80.076683,3.062210,1.697018,-0.527869
1568,6.533000,0.462514,0.183482,0.018163,2.764009,1.977417,-2.855970,-3.695379,-2.723587,79.998787,3.063079,1.696839,-0.526434
1569,6.537000,0.453909,0.191144,0.013561,2.764010,1.977422,-2.855971,-3.614583,-2.660065,80.064301,3.063780,1.696593,-0.524698
1570,6.542000,0.458181,0.189818,0.006920,2.764009,1.977429,-2.855978,-3.505252,-2.556384,80.064171,3.064510,1.696335,-0.523069
1571,6.546000,0.422287,0.179748,0.021074,2.764009,1.977423,-2.855967,-3.620119,-2.555602,79.999809,3.065308,1.696110,-0.521621
1572,6.550000,0.445904,0.183192,0.023740,2.764012,1.977441,-2.855974,-3.663447,-2.494335,80.000458,3.066049,1.695856,-0.520074
1573,6.554000,0.437902,0.186865,0.024883,2.764010,1.977431,-2.855981,-3.717114,-2.498924,79.982964,3.066848,1.695700,-0.518521
1574,6.558000,0.519076,0.183223,0.024547,2.763993,1.977462,-2.855960,-3.710848,-2.521471,79.971939,3.067625,1.695552,-0.516900
1575,6.563000,0.520611,0.164246,0.022493,2.764003,1.977451,-2.855977,-3.727924,-2.492277,80.004860,3.068296,1.695233,-0.515308
1576,6.567000,0.457909,0.182188,0.029042,2.764011,1.977418,-2.855982,-3.663122,-2.379985,80.040596,3.068881,1.694800,-0.513693
1577,6.571000,0.464439,0.195624,0.020009,2.764005,1.977412,-2.855985,-3.795110,-2.374562,80.041206,3.069622,1.694470,-0.512090
1578,6.575000,0.441165,0.209019,0.014507,2.764011,1.977416,-2.855983,-3.925006,-2.393282,80.054977,3.070398,1.694246,-0.510536
1579,6.579000,0.430013,0.210086,0.014672,2.764009,1.977421,-2.855976,-4.066582,-2.343586,80.146744,3.071036,1.693908,-0.508843
1580,6.583000,0.437022,0.198568,0.013035,2.764012,1.977420,-2.855976,-4.060417,-2.305124,80.269241,3.071682,1.693641,-0.507166
1581,6.588000,0.470287,0.185482,0.009443,2.764012,1.977428,-2.855974,-4.041649,-2.364461,80.312241,3.072350,1.693497,-0.505541
1582,6.592000,0.448000,0.185536,0.010034,2.764004,1.977422,-2.855972,-3.958975,-2.229198,80.355804,3.072986,1.692971,-0.503858
1583,6.596000,0.447313,0.186368,0.011864,2.764013,1.977426,-2.855973,-4.151620,-2.188864,80.445129,3.073615,1.692593,-0.502297
1584,6.600000,0.460915,0.195447,0.021033,2.764015,1.977431,-2.855987,-4.395842,-2.195368,80.628807,3.074241,1.692360,-0.500560
1585,6.604000,0.453405,0.196727,0.022227,2.764010,1.977425,-2.855991,-4.441326,-2.136351,80.763153,3.074905,1.691966,-0.498805
1586,6.608000,0.464684,0.195176,0.026401,2.764007,1.977424,-2.855983,-4.413784,-2.184107,80.819160,3.075623,1.691701,-0.497123
1587,6.612000,0.469810,0.194558,0.017107,2.764007,1.977429,-2.855977,-4.194874,-2.076445,80.894051,3.076239,1.691236,-0.495454
1588,6.617000,0.464986,0.184167,0.013649,2.764013,1.977435,-2.855972,-4.142509,-2.030871,81.080627,3.076810,1.690883,-0.493616
1589,6.621000,0.443990,0.185039,0.013688,2.764011,1.977449,-2.855975,-4.324461,-2.043730,81.189346,3.077544,1.690662,-0.491997
1590,6.625000,0.429456,0.180579,0.013464,2.764009,1.977443,-2.855962,-4.506819,-2.098775,81.310654,3.078281,1.690558,-0.490248
1591,6.629000,0.442530,0.175428,0.014261,2.764015,1.977429,-2.855971,-4.514287,-2.062559,81.459373,3.079001,1.690318,-0.488660
1592,6.633000,0.465663,0.194857,0.017705,2.764016,1.977422,-2.855973,-4.512274,-2.092616,81.595139,3.079671,1.690107,-0.486791
1593,6.638000,0.456422,0.198517,0.020966,2.764008,1.977427,-2.855967,-4.429513,-2.023894,81.728050,3.080312,1.689769,-0.485079
1594,6.642000,0.500056,0.186052,0.022923,2.763996,1.977454,-2.855963,-4.572272,-2.061491,81.796127,3.081058,1.689555,-0.483572
1595,6.646000,0.461381,0.180146,0.020412,2.764009,1.977443,-2.855972,-4.628846,-2.069704,81.908470,3.081749,1.689405,-0.481927
1596,6.650000,0.438996,0.200872,0.014554,2.764023,1.977416,-2.855983,-4.754788,-2.038737,82.021896,3.082508,1.689147,-0.480143
1597,6.654000,0.447703,0.190620,0.011502,2.764013,1.977415,-2.855980,-4.706668,-1.957284,82.132126,3.083205,1.688902,-0.478523
1598,6.658000,0.451037,0.196296,0.011412,2.764024,1.977432,-2.855983,-4.745121,-1.888792,82.239136,3.083833,1.688639,-0.476797
1599,6.662000,0.448150,0.203229,0.015635,2.764024,1.977442,-2.855977,-4.799698,-1.754193,82.306747,3.084442,1.688104,-0.475078
1600,6.667000,0.438210,0.198753,0.022078,2.764015,1.977432,-2.855969,-4.874964,-1.764697,82.397415,3.085042,1.687905,-0.473510
1601,6.671000,0.494252,0.198294,0.030428,2.764010,1.977465,-2.855967,-4.941617,-1.860397,82.404297,3.085804,1.687840,-0.471950
1602,6.675000,0.478938,0.186309,0.025880,2.764010,1.977449,-2.855986,-5.021255,-1.739092,82.474045,3.086460,1.687451,-0.470356
1603,6.679000,0.442816,0.192002,0.019442,2.764014,1.977428,-2.855978,-5.062789,-1.602778,82.558395,3.087062,1.687097,-0.468656
1604,6.683000,0.452528,0.186280,0.015058,2.764014,1.977424,-2.855980,-5.040868,-1.495423,82.614769,3.087695,1.686809,-0.467064
1605,6.688000,0.424403,0.208283,0.014074,2.764007,1.977432,-2.855977,-4.972796,-1.413602,82.599876,3.088357,1.686459,-0.465588
1606,6.692000,0.450547,0.177053,0.021420,2.764016,1.977430,-2.855980,-5.066535,-1.368495,82.621483,3.088979,1.686200,-0.464106
1607,6.696000,0.438033,0.177256,0.017426,2.764012,1.977423,-2.855968,-5.299297,-1.436450,82.701477,3.089662,1.685969,-0.462423
1608,6.700000,0.442346,0.186695,0.010238,2.764008,1.977430,-2.855975,-5.420094,-1.471379,82.749008,3.090331,1.685753,-0.460844
1609,6.704000,0.453174,0.188441,0.010717,2.764010,1.977439,-2.855975,-5.432559,-1.480810,82.722939,3.090975,1.685571,-0.459357
1610,6.708000,0.449939,0.183888,0.011749,2.764002,1.977425,-2.855972,-5.435480,-1.412787,82.745056,3.091560,1.685297,-0.457882
1611,6.713000,0.452088,0.159326,0.012773,2.764001,1.977415,-2.855967,-5.467255,-1.249822,82.845741,3.092102,1.684804,-0.456183
1612,6.717000,0.452775,0.163226,0.011988,2.764003,1.977416,-2.855973,-5.627535,-1.319650,82.876038,3.092795,1.684666,-0.454767
1613,6.721000,0.461330,0.169618,0.008960,2.763997,1.977419,-2.855976,-5.684613,-1.394306,82.888985,3.093550,1.684601,-0.453221
1614,6.725000,0.441289,0.195203,0.015001,2.764008,1.977440,-2.855978,-5.857179,-1.413856,82.940918,3.094149,1.684342,-0.451717
1615,6.729000,0.450998,0.176859,0.015082,2.764000,1.977422,-2.855973,-5.974486,-1.346546,82.978653,3.094709,1.684011,-0.450245
1616,6.733000,0.441268,0.196190,0.013015,2.764008,1.977423,-2.855978,-5.954286,-1.305467,83.043770,3.095305,1.683757,-0.448675
1617,6.737000,0.443418,0.206576,0.013233,2.764020,1.977432,-2.855981,-6.062226,-1.344386,83.121307,3.095858,1.683545,-0.447004
1618,6.742000,0.440123,0.189961,0.010022,2.764010,1.977417,-2.855975,-6.092850,-1.288359,83.135452,3.096555,1.683246,-0.445682
1619,6.746000,0.491495,0.175414,0.026831,2.764000,1.977456,-2.855973,-6.122524,-1.301403,83.178947,3.097192,1.683166,-0.444155
1620,6.750000,0.492098,0.169256,0.026197,2.764004,1.977450,-2.855987,-6.211721,-1.266391,83.199028,3.097813,1.682877,-0.442645
1621,6.754000,0.454029,0.165954,0.014381,2.763999,1.977414,-2.855981,-6.385285,-1.309486,83.306099,3.098392,1.682846,-0.441113
1622,6.758000,0.427572,0.204280,0.017648,2.764010,1.977426,-2.855972,-6.446918,-1.366703,83.325150,3.098951,1.682807,-0.439692
1623,6.763000,0.438700,0.199984,0.015348,2.764011,1.977415,-2.855975,-6.555724,-1.287773,83.340958,3.099523,1.682381,-0.438282
1624,6.767000,0.447042,0.201042,0.019790,2.764010,1.977421,-2.855982,-6.465227,-1.182612,83.420273,3.100021,1.681927,-0.436454
1625,6.771000,0.442824,0.190732,0.015482,2.764008,1.977421,-2.855982,-6.493455,-1.139387,83.512764,3.100600,1.681708,-0.434943
1626,6.775000,0.455299,0.194523,0.023570,2.764018,1.977418,-2.855976,-6.644604,-1.085222,83.513824,3.101163,1.681501,-0.433480
1627,6.779000,0.435289,0.201712,0.013908,2.764015,1.977418,-2.855973,-6.645267,-1.103124,83.639557,3.101681,1.681577,-0.431876
1628,6.783000,0.483819,0.164545,0.025110,2.763994,1.977453,-2.855964,-6.733152,-1.018375,83.661682,3.102241,1.681247,-0.430422
1629,6.787000,0.464847,0.166426,0.018167,2.764000,1.977438,-2.855971,-6.767202,-0.927051,83.706596,3.102730,1.680968,-0.428841
1630,6.792000,0.446747,0.187481,0.025560,2.764017,1.977435,-2.855980,-6.723576,-0.832314,83.711823,3.103193,1.680670,-0.427396
1631,6.796000,0.449313,0.201698,0.017704,2.764018,1.977431,-2.855977,-6.714706,-0.682932,83.807571,3.103645,1.680230,-0.425732
1632,6.800000,0.446965,0.198786,0.015233,2.764019,1.977428,-2.855977,-6.869645,-0.729842,83.912071,3.104223,1.680228,-0.424077
1633,6.804000,0.457592,0.203919,0.016421,2.764009,1.977429,-2.855978,-6.948989,-0.834029,84.024994,3.104764,1.680406,-0.422420
1634,6.808000,0.470000,0.186494,0.013399,2.764004,1.977438,-2.855970,-7.130223,-0.809660,84.084465,3.105381,1.680281,-0.421034
1635,6.813000,0.454982,0.177286,0.015383,2.764000,1.977423,-2.855964,-7.264524,-0.682381,84.153206,3.105830,1.679902,-0.419608
1636,6.817000,0.453172,0.183095,0.008705,2.764005,1.977434,-2.855969,-7.296345,-0.737494,84.251389,3.106351,1.679943,-0.417931
1637,6.821000,0.444529,0.179847,0.011770,2.764006,1.977418,-2.855973,-7.280379,-0.730771,84.266357,3.107002,1.679821,-0.416503
1638,6.825000,0.454278,0.167688,0.010514,2.764007,1.977417,-2.855965,-6.974204,-0.522653,84.194412,3.107625,1.679437,-0.415140
1639,6.829000,0.461393,0.174013,0.017267,2.764009,1.977419,-2.855973,-7.139050,-0.513448,84.198647,3.108294,1.679304,-0.413748
1640,6.833000,0.454998,0.180807,0.018463,2.764008,1.977428,-2.855971,-7.309834,-0.611568,84.326225,3.108831,1.679395,-0.412270
1641,6.838000,0.435924,0.190933,0.014047,2.764019,1.977421,-2.855972,-7.391107,-0.765964,84.497696,3.109478,1.679663,-0.410604
1642,6.842000,0.439190,0.195424,0.014643,2.764012,1.977441,-2.855985,-7.467199,-0.814122,84.529915,3.110093,1.679681,-0.409213
1643,6.846000,0.439146,0.195653,0.019545,2.764017,1.977437,-2.855977,-7.659435,-0.698156,84.560204,3.110787,1.679529,-0.408119
1644,6.850000,0.430182,0.193894,0.021948,2.764010,1.977433,-2.855975,-7.667461,-0.658692,84.642799,3.111542,1.679767,-0.406556
1645,6.854000,0.448937,0.185741,0.017560,2.764008,1.977427,-2.855974,-7.660267,-0.702979,84.672165,3.112211,1.679822,-0.405093
1646,6.858000,0.465794,0.192671,0.020134,2.764016,1.977429,-2.855973,-7.647851,-0.964866,84.602303,3.112921,1.680333,-0.403870
1647,6.862000,0.443786,0.189135,0.017533,2.764003,1.977409,-2.855968,-7.832177,-1.078599,84.623215,3.113664,1.680803,-0.402760
1648,6.867000,0.456450,0.182382,0.013231,2.764008,1.977421,-2.855973,-8.104375,-1.120857,84.780647,3.114373,1.681088,-0.401381
1649,6.871000,0.431945,0.206001,0.018175,2.764014,1.977441,-2.855986,-7.929775,-0.677294,84.997620,3.114718,1.680455,-0.399568
1650,6.875000,0.445926,0.187760,0.020071,2.764008,1.977430,-2.855976,-7.964089,-0.724142,85.047997,3.115363,1.680547,-0.398245
1651,6.879000,0.482888,0.182514,0.020899,2.764001,1.977446,-2.855970,-7.906286,-0.785029,85.079262,3.116280,1.681025,-0.396888
1652,6.883000,0.512865,0.183014,0.021312,2.763998,1.977467,-2.855978,-7.963155,-0.953563,85.085091,3.117033,1.681513,-0.395552
1653,6.888000,0.451105,0.196151,0.014383,2.764010,1.977435,-2.855975,-8.151020,-1.166799,85.111801,3.117815,1.682025,-0.394410
1654,6.892000,0.417600,0.187437,0.019287,2.764008,1.977407,-2.855980,-8.250528,-1.234961,85.120941,3.118480,1.682356,-0.393193
1655,6.896000,0.433798,0.204061,0.012493,2.764008,1.977415,-2.855975,-8.226789,-1.269209,85.126183,3.119175,1.682604,-0.391858
1656,6.900000,0.443395,0.189535,0.015998,2.764000,1.977412,-2.855974,-8.130818,-1.199652,85.197395,3.119869,1.682881,-0.390431
1657,6.904000,0.467225,0.186220,0.013445,2.764001,1.977427,-2.855970,-8.085167,-0.994797,85.229370,3.120618,1.682958,-0.389111
1658,6.908000,0.466613,0.181243,0.019521,2.763996,1.977425,-2.855965,-8.054338,-0.905451,85.262856,3.121227,1.682853,-0.387777
1659,6.912000,0.452265,0.195266,0.014415,2.764003,1.977423,-2.855965,-8.080879,-0.887856,85.320572,3.121935,1.682958,-0.386441
1660,6.917000,0.454665,0.189009,0.013238,2.764002,1.977434,-2.855978,-8.075799,-0.943264,85.338737,3.122132,1.682622,-0.385170
1661,6.921000,0.458959,0.170119,0.018143,2.763998,1.977424,-2.855965,-8.099365,-0.975803,85.348045,3.123068,1.682987,-0.383988
1662,6.925000,0.467221,0.177011,0.013630,2.764005,1.977427,-2.855979,-8.225153,-1.050506,85.344559,3.123898,1.683441,-0.382844
1663,6.929000,0.433861,0.196274,0.016208,2.764002,1.977428,-2.855972,-8.331327,-1.036687,85.382950,3.124575,1.683716,-0.381670
1664,6.933000,0.446957,0.179042,0.011739,2.764002,1.977417,-2.855968,-8.302283,-1.034201,85.395462,3.125251,1.684011,-0.380498
1665,6.938000,0.430447,0.188417,0.008680,2.764011,1.977423,-2.855969,-8.376534,-1.159655,85.360924,3.125884,1.684281,-0.379414
1666,6.942000,0.451346,0.177014,0.013179,2.764009,1.977430,-2.855973,-8.362629,-1.060230,85.431107,3.126152,1.683875,-0.378100
1667,6.946000,0.440585,0.189775,0.004205,2.764004,1.977430,-2.855968,-8.302228,-1.036141,85.484032,3.126765,1.684022,-0.376852
1668,6.950000,0.464686,0.177707,0.012352,2.763998,1.977432,-2.855982,-8.237513,-1.057935,85.454819,3.127597,1.684486,-0.375707
1669,6.954000,0.470005,0.173908,0.015083,2.763997,1.977428,-2.855973,-8.215589,-1.097289,85.434723,3.128313,1.684793,-0.374661
1670,6.958000,0.457261,0.192490,0.020902,2.764014,1.977431,-2.855975,-8.232227,-1.221307,85.380119,3.128928,1.685210,-0.373598
1671,6.963000,0.471085,0.176181,0.024222,2.764012,1.977422,-2.855979,-8.275430,-1.252231,85.425499,3.129504,1.685439,-0.372412
1672,6.967000,0.443901,0.202417,0.014865,2.764010,1.977431,-2.855987,-8.239542,-1.273722,85.464066,3.130015,1.685515,-0.371192
1673,6.971000,0.427563,0.198667,0.020291,2.764009,1.977423,-2.855980,-8.138438,-1.117832,85.362648,3.130843,1.685846,-0.370184
1674,6.975000,0.463494,0.167227,0.014089,2.764011,1.977427,-2.855973,-8.121673,-1.109213,85.408012,3.131276,1.685884,-0.369001
1675,6.979000,0.444259,0.189824,0.016667,2.764002,1.977425,-2.855971,-8.056247,-1.133496,85.376083,3.131797,1.686119,-0.367941
1676,6.983000,0.450445,0.199287,0.015405,2.764005,1.977436,-2.855973,-8.111866,-1.186906,85.385735,3.132381,1.686332,-0.366865
1677,6.987000,0.448755,0.192585,0.019437,2.764009,1.977428,-2.855975,-8.250422,-1.198038,85.437263,3.132887,1.686482,-0.365784
1678,6.992000,0.462402,0.192354,0.012976,2.764008,1.977427,-2.855973,-8.170816,-1.152362,85.405693,3.133456,1.686593,-0.364754
1679,6.996000,0.451297,0.199377,0.015461,2.764004,1.977417,-2.855964,-8.161386,-1.088132,85.401245,3.133979,1.686630,-0.363739
1680,7.000000,0.462745,0.176805,0.014406,2.763995,1.977404,-2.855970,-8.177371,-0.996194,85.442749,3.134051,1.685942,-0.362571
1681,7.004000,0.460784,0.190259,0.016441,2.763998,1.977415,-2.855969,-8.291034,-0.988070,85.498207,3.134650,1.685925,-0.361610
1682,7.008000,0.453594,0.189543,0.014874,2.764000,1.977416,-2.855977,-8.421157,-0.984301,85.567078,3.135189,1.686007,-0.360526
1683,7.013000,0.455642,0.188203,0.008121,2.763998,1.977418,-2.855969,-8.417953,-0.930174,85.539543,3.135758,1.686148,-0.359579
1684,7.017000,0.445800,0.187737,0.011378,2.764000,1.977423,-2.855968,-8.404032,-0.856973,85.509491,3.136269,1.686167,-0.358662
1685,7.021000,0.449387,0.182372,0.012150,2.764004,1.977432,-2.855968,-8.389079,-0.799401,85.492004,3.136764,1.686138,-0.357712
1686,7.025000,0.452500,0.192133,0.014748,2.764012,1.977446,-2.855973,-8.307772,-0.748582,85.481033,3.136967,1.685760,-0.356700
1687,7.029000,0.440341,0.199461,0.013936,2.764012,1.977435,-2.855972,-8.293796,-0.737752,85.489754,3.137402,1.685782,-0.355725
1688,7.033000,0.419590,0.194648,0.010242,2.763999,1.977431,-2.855962,-8.305609,-0.709359,85.458725,3.137710,1.685674,-0.354900
1689,7.037000,0.430463,0.184301,0.006511,2.764000,1.977430,-2.855966,-8.267585,-0.828582,85.403687,3.138458,1.686090,-0.354134
1690,7.042000,0.447796,0.170742,0.008869,2.764005,1.977416,-2.855961,-8.223340,-0.856184,85.466309,3.138989,1.686299,-0.353116
1691,7.046000,0.445544,0.183604,0.015474,2.764001,1.977416,-2.855961,-8.210633,-0.802568,85.540314,3.139447,1.686447,-0.352151
1692,7.050000,0.452807,0.182529,0.014674,2.764009,1.977418,-2.855963,-8.139370,-0.726621,85.524002,3.139787,1.686388,-0.351225
1693,7.054000,0.458308,0.176743,0.026108,2.764010,1.977416,-2.855968,-8.076772,-0.705055,85.484833,3.140346,1.686618,-0.350425
