1744186940.8690693,0.34946873784065247,0.05619555339217186,1.586440920829773,0.25805818657636015,-1.5076044329156866,-0.23026016689606174,0,0,0,0,0,0
1744186940.8990803,0.3492886424064636,0.056368354707956314,1.586385726928711,0.2588205453611065,-1.5083572926648916,-0.2287466868611093,4.524372577667236,4.109212398529053,1.0596866607666016,-0.002299050302501481,0.05661093590304386,-1.594790012373113
1744186940.929058,0.3494303822517395,0.0561794750392437,1.5864636898040771,0.26431319026259376,-1.5072895876776249,-0.23609903365471618,4.524416923522949,4.109181880950928,1.0596799850463867,-0.0023428023401422214,0.05686408588378987,-1.5949947931182236
1744186940.959068,0.34924784302711487,0.05638272687792778,1.5863467454910278,0.25131212810043035,-1.509118422369235,-0.22098789792829113,4.524460315704346,4.109804630279541,1.0597398281097412,-0.002413456368602563,0.05759364060290172,-1.5951012483918252
1744186940.9990563,0.349038690328598,0.05662553384900093,1.586242437362671,0.2384089878665823,-1.5109604852966447,-0.20515438484505716,4.524367332458496,4.1099467277526855,1.0598174333572388,-0.0020458384091423475,0.05660250400466769,-1.5943369572846322
1744186941.0190587,0.34916937351226807,0.0565338134765625,1.5862594842910767,0.24778279957871638,-1.511006646515056,-0.21619046514131957,4.524498462677002,4.10905647277832,1.0596611499786377,-0.002353256427132936,0.05702133666777898,-1.59520878078398
1744186941.0590684,0.34941181540489197,0.05629086494445801,1.5863851308822632,0.27431276197969945,-1.5102312032122107,-0.24613399610458425,4.524381637573242,4.109993934631348,1.0598710775375366,-0.002011966126814682,0.056370142568014626,-1.5941468648487302
1744186941.0890675,0.3491520881652832,0.056483227759599686,1.5862069129943848,0.23937332723646018,-1.5104003999778735,-0.2080038977817662,4.524491786956787,4.108974933624268,1.0596354007720947,-0.0023240704163586,0.05682358739840122,-1.595114797311198
1744186941.1390584,0.34940606355667114,0.05630698427557945,1.5862934589385986,0.2532158029477287,-1.5096298458571278,-0.22499785043482382,4.5243353843688965,4.109882831573486,1.0598092079162598,-0.00211355973035834,0.05660850199044476,-1.5943703396675615
1744186941.1690588,0.3494758903980255,0.056241441518068314,1.5864096879959106,0.27494406863531273,-1.509440308787751,-0.24759707707902173,4.524458885192871,4.110167980194092,1.0597972869873047,-0.002353045064876169,0.05798244341215248,-1.595014922465188
1744186941.199061,0.3493995666503906,0.05627463757991791,1.5864200592041016,0.27459020599375217,-1.509547739659038,-0.24641769960692372,4.524415493011475,4.111222267150879,1.0598909854888916,-0.00246628618958202,0.05927501463248568,-1.595081827088352
1744186941.229066,0.34922561049461365,0.056472666561603546,1.5863364934921265,0.2568595302111486,-1.5101145681880057,-0.22601086830411998,4.524252414703369,4.111462116241455,1.0599095821380615,-0.0022056487831416632,0.05828694354530074,-1.5942933086502262
1744186941.259066,0.3492691218852997,0.05641896277666092,1.586352825164795,0.2618717374688912,-1.5101110812183927,-0.23170282343133206,4.524181842803955,4.111191272735596,1.0599348545074463,-0.0021652472508918,0.057603092467801695,-1.5939628431095263
1744186941.3190594,0.34918561577796936,0.05645817518234253,1.5862048864364624,0.2376861038502012,-1.5106686475600197,-0.20691923573011575,4.524346828460693,4.110054016113281,1.0597612857818604,-0.002357369114880798,0.057709215735040995,-1.5948026119849392
1744186941.3690612,0.34945037961006165,0.056222833693027496,1.5863585472106934,0.2441735218317956,-1.5079797671458335,-0.21613590021171744,4.524234771728516,4.110281944274902,1.0597929954528809,-0.0020823058392901955,0.05642709040063198,-1.593932950829106
1744186941.3990266,0.3494929075241089,0.05618647113442421,1.5864464044570923,0.2657654598940735,-1.5077590779513566,-0.2383651987947433,4.524179935455322,4.109750747680664,1.0598245859146118,-0.0020673755055407566,0.05568001993447225,-1.5937383100904232
1744186941.4290566,0.3493958115577698,0.056290000677108765,1.5864231586456299,0.27050528649986033,-1.5089196279272203,-0.24195615225617642,4.524110794067383,4.109616756439209,1.0597988367080688,-0.002086316609589288,0.055437448186457704,-1.5935803857063415
1744186941.4590566,0.34931686520576477,0.056387580931186676,1.586351752281189,0.2631791497763477,-1.5101553018695446,-0.2336127143023217,4.5242791175842285,4.1092209815979,1.0596524477005005,-0.0022259627178705045,0.056392241869358956,-1.5944487736428365
1744186941.5090566,0.3493753671646118,0.056315649300813675,1.586366057395935,0.2677139349172805,-1.5103600371545614,-0.2390874792729962,4.524332523345947,4.109477996826172,1.0596874952316284,-0.0023289704263299883,0.05697878859431151,-1.594766703957184
1744186941.5390654,0.3492983877658844,0.05639103427529335,1.5863639116287231,0.2643648596500006,-1.5107040406281385,-0.23446345903356863,4.5242228507995605,4.1094560623168945,1.0596991777420044,-0.002083250459884922,0.055648778140577414,-1.59400182577816
1744186941.5690558,0.3493289351463318,0.056381307542324066,1.5863409042358398,0.25933895648407995,-1.5106293219262803,-0.22963737177942828,4.5244832038879395,4.110469341278076,1.059870958328247,-0.0022849186415027432,0.05722485633925665,-1.5943000353312924
1744186941.5990582,0.349255234003067,0.0563582181930542,1.5862376689910889,0.24112414964864834,-1.5104291583286908,-0.21121787513536605,4.524456024169922,4.113502025604248,1.060110330581665,-0.0025018080082887095,0.06071066303043775,-1.5943977545537955
1744186941.629057,0.34946098923683167,0.056262075901031494,1.5863455533981323,0.2526959324938663,-1.5085363662246585,-0.225256787293094,4.524311065673828,4.1121907234191895,1.0599744319915771,-0.0022850311284592193,0.05967023787369157,-1.5946862246760412
1744186941.6590564,0.34945735335350037,0.056256189942359924,1.5864787101745605,0.25658932946642965,-1.5069063804248255,-0.22853674246264638,4.524144172668457,4.112622261047363,1.0600056648254395,-0.0022834435920426944,0.059194954695100006,-1.593923402922259
1744186941.6990602,0.3493904769420624,0.05630474165081978,1.5864639282226562,0.2478353012692609,-1.506989348249483,-0.21859733066666623,4.524007797241211,4.1138081550598145,1.0601201057434082,-0.0022594696870172435,0.05920599972274114,-1.592934205755675
1744186941.7290568,0.3494189381599426,0.05625529587268829,1.58646821975708,0.2477792437438632,-1.5069728431023888,-0.21885221080197542,4.523923873901367,4.1139397621154785,1.060103416442871,-0.002268244911430123,0.05912203526336586,-1.5927528516624403
1744186941.7590818,0.34949764609336853,0.056197237223386765,1.586465835571289,0.27008163962086457,-1.5083220463896565,-0.2427684191142836,4.524040699005127,4.111756801605225,1.059993028640747,-0.0022049279674222436,0.058125641932875526,-1.593661217168563
1744186941.819059,0.3493548631668091,0.05635174736380577,1.586371898651123,0.26490382352320174,-1.5103235030146998,-0.23571497564632002,4.524302959442139,4.109159469604492,1.059779167175293,-0.002264172275726184,0.05761533437623019,-1.5953124547943287
1744186941.8290682,0.3493136763572693,0.05640369653701782,1.586342692375183,0.2620509516383336,-1.5107033722370076,-0.23217165845592402,4.524631500244141,4.108597755432129,1.060171365737915,-0.0020716908929760804,0.05795993278821081,-1.5960736580422115
1744186941.8690572,0.3493819534778595,0.05634244158864021,1.5863498449325562,0.26211875569683746,-1.510417729923927,-0.23303061890879181,4.524633884429932,4.1083221435546875,1.060163974761963,-0.001832418006425164,0.05659666186767616,-1.5955183239900645
1744186941.8990748,0.3494764268398285,0.05621979385614395,1.5864181518554688,0.271655261101839,-1.5098533857417666,-0.24412829687947524,4.524538516998291,4.108217239379883,1.0601518154144287,-0.0017815781911321637,0.055632392564407024,-1.594847437273823
